UUID,FY_Ending,CASSR_CODE,GEOGRAPHY_CODE,REGION_GO_CODE,DataSource_KEY,Datatype_KEY,AgeBand_KEY,FinanceType_KEY,PrimarySupportReason_KEY,ComparativeTotals_KEY,ItemValue
8510301,2017,913,E06000026,E12000009,2,1,2,3,,5,9425
8510301,2017,914,E06000027,E12000009,2,1,2,3,,5,4552.709
8510302,2017,102,E10000006,E12000002,2,1,2,5,,5,8238
8510302,2017,104,E06000057,E12000001,2,1,2,5,,5,2998
8510302,2017,106,E08000037,E12000001,2,1,2,5,,5,0
8510302,2017,107,E08000021,E12000001,2,1,2,5,,5,2138.149
8510302,2017,108,E08000022,E12000001,2,1,2,5,,5,109.486
8510302,2017,109,E08000023,E12000001,2,1,2,5,,5,3590
8510302,2017,110,E08000024,E12000001,2,1,2,5,,5,881
8510302,2017,111,E06000001,E12000001,2,1,2,5,,5,1589
8510302,2017,112,E06000002,E12000001,2,1,2,5,,5,1410
8510302,2017,113,E06000003,E12000001,2,1,2,5,,5,1547
8510302,2017,114,E06000004,E12000001,2,1,2,5,,5,1019
8510302,2017,116,E06000047,E12000001,2,1,2,5,,5,0
8510302,2017,117,E06000005,E12000001,2,1,2,5,,5,15
8510302,2017,204,E08000016,E12000003,2,1,2,5,,5,0
8510302,2017,205,E08000017,E12000003,2,1,2,5,,5,1701
8510302,2017,206,E08000018,E12000003,2,1,2,5,,5,853
8510302,2017,207,E08000019,E12000003,2,1,2,5,,5,2419
8510302,2017,209,E08000032,E12000003,2,1,2,5,,5,6498
8510302,2017,210,E08000033,E12000003,2,1,2,5,,5,2294
8510302,2017,211,E08000034,E12000003,2,1,2,5,,5,5924
8510302,2017,212,E08000035,E12000003,2,1,2,5,,5,13764
8510302,2017,213,E08000036,E12000003,2,1,2,5,,5,71
8510302,2017,214,E06000011,E12000003,2,1,2,5,,5,624
8510302,2017,215,E06000010,E12000003,2,1,2,5,,5,4259
8510302,2017,216,E06000012,E12000003,2,1,2,5,,5,0
8510302,2017,217,E06000013,E12000003,2,1,2,5,,5,21.797
8510302,2017,218,E10000023,E12000003,2,1,2,5,,5,550.771755
8510302,2017,219,E06000014,E12000003,2,1,2,5,,5,5317
8510302,2017,304,E08000001,E12000002,2,1,2,5,,5,3964
8510302,2017,305,E08000002,E12000002,2,1,2,5,,5,1176
8510302,2017,306,E08000003,E12000002,2,1,2,5,,5,0
8510302,2017,307,E08000004,E12000002,2,1,2,5,,5,0
8510302,2017,308,E08000005,E12000002,2,1,2,5,,5,55
8510302,2017,309,E08000006,E12000002,2,1,2,5,,5,1737
8510302,2017,310,E08000007,E12000002,2,1,2,5,,5,9146
8510302,2017,311,E08000008,E12000002,2,1,2,5,,5,180
8510302,2017,312,E08000009,E12000002,2,1,2,5,,5,0
8510302,2017,313,E08000010,E12000002,2,1,2,5,,5,1749
8510302,2017,315,E08000011,E12000002,2,1,2,5,,5,0
8510302,2017,316,E08000012,E12000002,2,1,2,5,,5,3525.192493
8510302,2017,317,E08000014,E12000002,2,1,2,5,,5,621
8510302,2017,318,E08000013,E12000002,2,1,2,5,,5,2227
8510302,2017,319,E08000015,E12000002,2,1,2,5,,5,0
8510302,2017,321,E06000006,E12000002,2,1,2,5,,5,350
8510302,2017,322,E06000007,E12000002,2,1,2,5,,5,2362
8510302,2017,323,E10000017,E12000002,2,1,2,5,,5,592.657
8510302,2017,324,E06000008,E12000002,2,1,2,5,,5,448
8510302,2017,325,E06000009,E12000002,2,1,2,5,,5,1860
8510302,2017,326,E06000049,E12000002,2,1,2,5,,5,4734
8510302,2017,327,E06000050,E12000002,2,1,2,5,,5,2767
8510302,2017,404,E10000031,E12000005,2,1,2,5,,5,3708
8510302,2017,406,E08000025,E12000005,2,1,2,5,,5,142
8510302,2017,407,E08000026,E12000005,2,1,2,5,,5,1442.048237
8510302,2017,408,E08000027,E12000005,2,1,2,5,,5,3965.588257
8510302,2017,409,E08000028,E12000005,2,1,2,5,,5,70
8510302,2017,410,E08000029,E12000005,2,1,2,5,,5,245.3914369
8510302,2017,411,E08000030,E12000005,2,1,2,5,,5,1394
8510302,2017,412,E08000031,E12000005,2,1,2,5,,5,2046
8510302,2017,413,E10000028,E12000005,2,1,2,5,,5,12632
8510302,2017,415,E06000019,E12000005,2,1,2,5,,5,1585.603459
8510302,2017,416,E10000034,E12000005,2,1,2,5,,5,1486.766656
8510302,2017,417,E06000051,E12000005,2,1,2,5,,5,577.227
8510302,2017,418,E06000020,E12000005,2,1,2,5,,5,368.722
8510302,2017,503,E10000019,E12000004,2,1,2,5,,5,2960
8510302,2017,504,E10000021,E12000004,2,1,2,5,,5,2453
8510302,2017,506,E10000007,E12000004,2,1,2,5,,5,6108
8510302,2017,507,E06000015,E12000004,2,1,2,5,,5,170
8510302,2017,508,E10000018,E12000004,2,1,2,5,,5,12016
8510302,2017,509,E06000016,E12000004,2,1,2,5,,5,1210
8510302,2017,510,E06000017,E12000004,2,1,2,5,,5,0
8510302,2017,511,E10000024,E12000004,2,1,2,5,,5,358.5776741
8510302,2017,512,E06000018,E12000004,2,1,2,5,,5,5733.685927
8510302,2017,606,E10000015,E12000006,2,1,2,5,,5,6362
8510302,2017,607,E10000020,E12000006,2,1,2,5,,5,0
8510302,2017,608,E10000025,E12000008,2,1,2,5,,5,8875
8510302,2017,609,E10000029,E12000006,2,1,2,5,,5,365.472
8510302,2017,611,E06000032,E12000006,2,1,2,5,,5,820
8510302,2017,612,E10000002,E12000008,2,1,2,5,,5,123
8510302,2017,613,E06000042,E12000008,2,1,2,5,,5,228
8510302,2017,614,E06000036,E12000008,2,1,2,5,,5,287
8510302,2017,615,E06000037,E12000008,2,1,2,5,,5,2472.903819
8510302,2017,616,E06000038,E12000008,2,1,2,5,,5,130
8510302,2017,617,E06000039,E12000008,2,1,2,5,,5,1275
8510302,2017,618,E06000040,E12000008,2,1,2,5,,5,3025
8510302,2017,619,E06000041,E12000008,2,1,2,5,,5,286.6140154
8510302,2017,620,E10000012,E12000006,2,1,2,5,,5,22692
8510302,2017,621,E06000033,E12000006,2,1,2,5,,5,0
8510302,2017,622,E06000034,E12000006,2,1,2,5,,5,944
8510302,2017,623,E10000003,E12000006,2,1,2,5,,5,3053
8510302,2017,624,E06000031,E12000006,2,1,2,5,,5,48.51747
8510302,2017,625,E06000055,E12000006,2,1,2,5,,5,481
8510302,2017,626,E06000056,E12000006,2,1,2,5,,5,4
8510302,2017,702,E09000007,E12000007,2,1,2,5,,5,2933.865
8510302,2017,703,E09000011,E12000007,2,1,2,5,,5,804.1920636
8510302,2017,704,E09000012,E12000007,2,1,2,5,,5,636
8510302,2017,705,E09000013,E12000007,2,1,2,5,,5,196.4567
8510302,2017,706,E09000019,E12000007,2,1,2,5,,5,3128
8510302,2017,707,E09000020,E12000007,2,1,2,5,,5,1819
8510302,2017,708,E09000022,E12000007,2,1,2,5,,5,0
8510302,2017,709,E09000023,E12000007,2,1,2,5,,5,588.259
8510302,2017,710,E09000028,E12000007,2,1,2,5,,5,1339
8510302,2017,711,E09000030,E12000007,2,1,2,5,,5,1698
8510302,2017,712,E09000032,E12000007,2,1,2,5,,5,0
8510302,2017,713,E09000033,E12000007,2,1,2,5,,5,3172.382
8510302,2017,714,E09000001,E12000007,2,1,2,5,,5,57
8510302,2017,716,E09000002,E12000007,2,1,2,5,,5,1285
8510302,2017,717,E09000003,E12000007,2,1,2,5,,5,188.363
8510302,2017,718,E09000004,E12000007,2,1,2,5,,5,2764
8510302,2017,719,E09000005,E12000007,2,1,2,5,,5,1890
8510302,2017,720,E09000006,E12000007,2,1,2,5,,5,19
8510302,2017,721,E09000008,E12000007,2,1,2,5,,5,7314
8510302,2017,722,E09000009,E12000007,2,1,2,5,,5,2627
8510302,2017,723,E09000010,E12000007,2,1,2,5,,5,205
8510302,2017,724,E09000014,E12000007,2,1,2,5,,5,1174
8510302,2017,725,E09000015,E12000007,2,1,2,5,,5,3.31
8510302,2017,726,E09000016,E12000007,2,1,2,5,,5,2922.79287
8510302,2017,727,E09000017,E12000007,2,1,2,5,,5,387.4882332
8510302,2017,728,E09000018,E12000007,2,1,2,5,,5,2226
8510302,2017,729,E09000021,E12000007,2,1,2,5,,5,1298
8510302,2017,730,E09000024,E12000007,2,1,2,5,,5,1260.15
8510302,2017,731,E09000025,E12000007,2,1,2,5,,5,423.429
8510302,2017,732,E09000026,E12000007,2,1,2,5,,5,7245
8510302,2017,733,E09000027,E12000007,2,1,2,5,,5,502.8
8510302,2017,734,E09000029,E12000007,2,1,2,5,,5,3205
8510302,2017,735,E09000031,E12000007,2,1,2,5,,5,3764
8510302,2017,803,E06000046,E12000008,2,1,2,5,,5,165.846
8510302,2017,805,E10000030,E12000008,2,1,2,5,,5,11751.32674
8510302,2017,807,E10000032,E12000008,2,1,2,5,,5,2760
8510302,2017,809,E10000009,E12000009,2,1,2,5,,5,163
8510302,2017,810,E06000028,E12000009,2,1,2,5,,5,249
8510302,2017,811,E06000029,E12000009,2,1,2,5,,5,318.3027111
8510302,2017,812,E10000014,E12000008,2,1,2,5,,5,832
8510302,2017,813,E06000044,E12000008,2,1,2,5,,5,811
8510302,2017,814,E06000045,E12000008,2,1,2,5,,5,3243.2
8510302,2017,815,E10000011,E12000008,2,1,2,5,,5,1298.588136
8510302,2017,816,E06000043,E12000008,2,1,2,5,,5,1
8510302,2017,817,E06000054,E12000009,2,1,2,5,,5,1187
8510302,2017,819,E06000030,E12000009,2,1,2,5,,5,2467
8510302,2017,820,E10000016,E12000008,2,1,2,5,,5,3748
8510302,2017,821,E06000035,E12000008,2,1,2,5,,5,179.232
8510302,2017,902,E06000052,E12000009,2,1,2,5,,5,7290.12
8510302,2017,904,E10000013,E12000009,2,1,2,5,,5,2964
8510302,2017,905,E10000027,E12000009,2,1,2,5,,5,1295
8510302,2017,908,E06000022,E12000009,2,1,2,5,,5,16
8510302,2017,909,E06000023,E12000009,2,1,2,5,,5,514
8510302,2017,910,E06000024,E12000009,2,1,2,5,,5,0
8510302,2017,911,E06000025,E12000009,2,1,2,5,,5,855
8510302,2017,912,E10000008,E12000009,2,1,2,5,,5,15660
8510302,2017,913,E06000026,E12000009,2,1,2,5,,5,0
8510302,2017,914,E06000027,E12000009,2,1,2,5,,5,1660.315
8510401,2017,102,E10000006,E12000002,2,1,2,3,,2,8048
8510401,2017,104,E06000057,E12000001,2,1,2,3,,2,3776
8510401,2017,106,E08000037,E12000001,2,1,2,3,,2,5328
8510401,2017,107,E08000021,E12000001,2,1,2,3,,2,13123.438
8510401,2017,108,E08000022,E12000001,2,1,2,3,,2,8007.9249
8510401,2017,109,E08000023,E12000001,2,1,2,3,,2,6177
8510401,2017,110,E08000024,E12000001,2,1,2,3,,2,6415
8510401,2017,111,E06000001,E12000001,2,1,2,3,,2,2484
8510401,2017,112,E06000002,E12000001,2,1,2,3,,2,2371
8510401,2017,113,E06000003,E12000001,2,1,2,3,,2,2854
8510401,2017,114,E06000004,E12000001,2,1,2,3,,2,4659
8510401,2017,116,E06000047,E12000001,2,1,2,3,,2,21437
8510401,2017,117,E06000005,E12000001,2,1,2,3,,2,2570
8510401,2017,204,E08000016,E12000003,2,1,2,3,,2,5205
8510401,2017,205,E08000017,E12000003,2,1,2,3,,2,7693.86
8510401,2017,206,E08000018,E12000003,2,1,2,3,,2,8578
8510401,2017,207,E08000019,E12000003,2,1,2,3,,2,18433
8510401,2017,209,E08000032,E12000003,2,1,2,3,,2,15579
8510401,2017,210,E08000033,E12000003,2,1,2,3,,2,3114
8510401,2017,211,E08000034,E12000003,2,1,2,3,,2,4404
8510401,2017,212,E08000035,E12000003,2,1,2,3,,2,8130
8510401,2017,213,E08000036,E12000003,2,1,2,3,,2,513
8510401,2017,214,E06000011,E12000003,2,1,2,3,,2,5652
8510401,2017,215,E06000010,E12000003,2,1,2,3,,2,991
8510401,2017,216,E06000012,E12000003,2,1,2,3,,2,4552
8510401,2017,217,E06000013,E12000003,2,1,2,3,,2,7396.113
8510401,2017,218,E10000023,E12000003,2,1,2,3,,2,6179.748643
8510401,2017,219,E06000014,E12000003,2,1,2,3,,2,3354
8510401,2017,304,E08000001,E12000002,2,1,2,3,,2,12476
8510401,2017,305,E08000002,E12000002,2,1,2,3,,2,5972
8510401,2017,306,E08000003,E12000002,2,1,2,3,,2,5634
8510401,2017,307,E08000004,E12000002,2,1,2,3,,2,6240.946568
8510401,2017,308,E08000005,E12000002,2,1,2,3,,2,3730
8510401,2017,309,E08000006,E12000002,2,1,2,3,,2,7526.5
8510401,2017,310,E08000007,E12000002,2,1,2,3,,2,3387
8510401,2017,311,E08000008,E12000002,2,1,2,3,,2,3037
8510401,2017,312,E08000009,E12000002,2,1,2,3,,2,4134
8510401,2017,313,E08000010,E12000002,2,1,2,3,,2,3649
8510401,2017,315,E08000011,E12000002,2,1,2,3,,2,5188
8510401,2017,316,E08000012,E12000002,2,1,2,3,,2,20978.9979
8510401,2017,317,E08000014,E12000002,2,1,2,3,,2,4316
8510401,2017,318,E08000013,E12000002,2,1,2,3,,2,1695
8510401,2017,319,E08000015,E12000002,2,1,2,3,,2,0
8510401,2017,321,E06000006,E12000002,2,1,2,3,,2,2221
8510401,2017,322,E06000007,E12000002,2,1,2,3,,2,8143
8510401,2017,323,E10000017,E12000002,2,1,2,3,,2,38706.309
8510401,2017,324,E06000008,E12000002,2,1,2,3,,2,901
8510401,2017,325,E06000009,E12000002,2,1,2,3,,2,4450
8510401,2017,326,E06000049,E12000002,2,1,2,3,,2,3826.986
8510401,2017,327,E06000050,E12000002,2,1,2,3,,2,4349
8510401,2017,404,E10000031,E12000005,2,1,2,3,,2,1771
8510401,2017,406,E08000025,E12000005,2,1,2,3,,2,9211
8510401,2017,407,E08000026,E12000005,2,1,2,3,,2,5010.429293
8510401,2017,408,E08000027,E12000005,2,1,2,3,,2,9247.893403
8510401,2017,409,E08000028,E12000005,2,1,2,3,,2,7548
8510401,2017,410,E08000029,E12000005,2,1,2,3,,2,4570.637864
8510401,2017,411,E08000030,E12000005,2,1,2,3,,2,9061
8510401,2017,412,E08000031,E12000005,2,1,2,3,,2,6564
8510401,2017,413,E10000028,E12000005,2,1,2,3,,2,11587
8510401,2017,415,E06000019,E12000005,2,1,2,3,,2,1480
8510401,2017,416,E10000034,E12000005,2,1,2,3,,2,11660.78338
8510401,2017,417,E06000051,E12000005,2,1,2,3,,2,2091.669
8510401,2017,418,E06000020,E12000005,2,1,2,3,,2,915.964
8510401,2017,503,E10000019,E12000004,2,1,2,3,,2,12016
8510401,2017,504,E10000021,E12000004,2,1,2,3,,2,25593
8510401,2017,506,E10000007,E12000004,2,1,2,3,,2,18351
8510401,2017,507,E06000015,E12000004,2,1,2,3,,2,5687
8510401,2017,508,E10000018,E12000004,2,1,2,3,,2,4501
8510401,2017,509,E06000016,E12000004,2,1,2,3,,2,15181
8510401,2017,510,E06000017,E12000004,2,1,2,3,,2,1274
8510401,2017,511,E10000024,E12000004,2,1,2,3,,2,23156.00137
8510401,2017,512,E06000018,E12000004,2,1,2,3,,2,7177.165382
8510401,2017,606,E10000015,E12000006,2,1,2,3,,2,17413
8510401,2017,607,E10000020,E12000006,2,1,2,3,,2,15400
8510401,2017,608,E10000025,E12000008,2,1,2,3,,2,8307
8510401,2017,609,E10000029,E12000006,2,1,2,3,,2,1933.692
8510401,2017,611,E06000032,E12000006,2,1,2,3,,2,4984
8510401,2017,612,E10000002,E12000008,2,1,2,3,,2,13571
8510401,2017,613,E06000042,E12000008,2,1,2,3,,2,4193
8510401,2017,614,E06000036,E12000008,2,1,2,3,,2,744
8510401,2017,615,E06000037,E12000008,2,1,2,3,,2,5466.668255
8510401,2017,616,E06000038,E12000008,2,1,2,3,,2,5171
8510401,2017,617,E06000039,E12000008,2,1,2,3,,2,4095
8510401,2017,618,E06000040,E12000008,2,1,2,3,,2,897
8510401,2017,619,E06000041,E12000008,2,1,2,3,,2,1355.148312
8510401,2017,620,E10000012,E12000006,2,1,2,3,,2,33401
8510401,2017,621,E06000033,E12000006,2,1,2,3,,2,0
8510401,2017,622,E06000034,E12000006,2,1,2,3,,2,2174
8510401,2017,623,E10000003,E12000006,2,1,2,3,,2,13658.41
8510401,2017,624,E06000031,E12000006,2,1,2,3,,2,2496.77456
8510401,2017,625,E06000055,E12000006,2,1,2,3,,2,2509
8510401,2017,626,E06000056,E12000006,2,1,2,3,,2,6244
8510401,2017,702,E09000007,E12000007,2,1,2,3,,2,4009.015
8510401,2017,703,E09000011,E12000007,2,1,2,3,,2,4522.414011
8510401,2017,704,E09000012,E12000007,2,1,2,3,,2,7579
8510401,2017,705,E09000013,E12000007,2,1,2,3,,2,5007.581843
8510401,2017,706,E09000019,E12000007,2,1,2,3,,2,9548
8510401,2017,707,E09000020,E12000007,2,1,2,3,,2,2686
8510401,2017,708,E09000022,E12000007,2,1,2,3,,2,8301.38
8510401,2017,709,E09000023,E12000007,2,1,2,3,,2,8772.155
8510401,2017,710,E09000028,E12000007,2,1,2,3,,2,5612
8510401,2017,711,E09000030,E12000007,2,1,2,3,,2,5110
8510401,2017,712,E09000032,E12000007,2,1,2,3,,2,3104
8510401,2017,713,E09000033,E12000007,2,1,2,3,,2,4880.522
8510401,2017,714,E09000001,E12000007,2,1,2,3,,2,240
8510401,2017,716,E09000002,E12000007,2,1,2,3,,2,1857
8510401,2017,717,E09000003,E12000007,2,1,2,3,,2,17555.80052
8510401,2017,718,E09000004,E12000007,2,1,2,3,,2,1981
8510401,2017,719,E09000005,E12000007,2,1,2,3,,2,5240
8510401,2017,720,E09000006,E12000007,2,1,2,3,,2,4527
8510401,2017,721,E09000008,E12000007,2,1,2,3,,2,10994
8510401,2017,722,E09000009,E12000007,2,1,2,3,,2,8252
8510401,2017,723,E09000010,E12000007,2,1,2,3,,2,8805
8510401,2017,724,E09000014,E12000007,2,1,2,3,,2,1350
8510401,2017,725,E09000015,E12000007,2,1,2,3,,2,3650.18738
8510401,2017,726,E09000016,E12000007,2,1,2,3,,2,3979.57035
8510401,2017,727,E09000017,E12000007,2,1,2,3,,2,3081.08036
8510401,2017,728,E09000018,E12000007,2,1,2,3,,2,5616
8510401,2017,729,E09000021,E12000007,2,1,2,3,,2,2648
8510401,2017,730,E09000024,E12000007,2,1,2,3,,2,4722.53
8510401,2017,731,E09000025,E12000007,2,1,2,3,,2,3773.49679
8510401,2017,732,E09000026,E12000007,2,1,2,3,,2,4573
8510401,2017,733,E09000027,E12000007,2,1,2,3,,2,2211.7
8510401,2017,734,E09000029,E12000007,2,1,2,3,,2,3175
8510401,2017,735,E09000031,E12000007,2,1,2,3,,2,1996
8510401,2017,803,E06000046,E12000008,2,1,2,3,,2,5854.948
8510401,2017,805,E10000030,E12000008,2,1,2,3,,2,18724.50281
8510401,2017,807,E10000032,E12000008,2,1,2,3,,2,23682
8510401,2017,809,E10000009,E12000009,2,1,2,3,,2,27882
8510401,2017,810,E06000028,E12000009,2,1,2,3,,2,10000
8510401,2017,811,E06000029,E12000009,2,1,2,3,,2,1109.385978
8510401,2017,812,E10000014,E12000008,2,1,2,3,,2,20121
8510401,2017,813,E06000044,E12000008,2,1,2,3,,2,4978
8510401,2017,814,E06000045,E12000008,2,1,2,3,,2,6988.2
8510401,2017,815,E10000011,E12000008,2,1,2,3,,2,22737.85331
8510401,2017,816,E06000043,E12000008,2,1,2,3,,2,4295
8510401,2017,817,E06000054,E12000009,2,1,2,3,,2,2930.4749
8510401,2017,819,E06000030,E12000009,2,1,2,3,,2,2056
8510401,2017,820,E10000016,E12000008,2,1,2,3,,2,8797
8510401,2017,821,E06000035,E12000008,2,1,2,3,,2,5293.33
8510401,2017,902,E06000052,E12000009,2,1,2,3,,2,2628.8
8510401,2017,904,E10000013,E12000009,2,1,2,3,,2,25867
8510401,2017,905,E10000027,E12000009,2,1,2,3,,2,9930.08
8510401,2017,908,E06000022,E12000009,2,1,2,3,,2,2130
8510401,2017,909,E06000023,E12000009,2,1,2,3,,2,19325.7707
8510401,2017,910,E06000024,E12000009,2,1,2,3,,2,2566.575
8510401,2017,911,E06000025,E12000009,2,1,2,3,,2,3982
8510401,2017,912,E10000008,E12000009,2,1,2,3,,2,8502
8510401,2017,913,E06000026,E12000009,2,1,2,3,,2,5360.5266
8510401,2017,914,E06000027,E12000009,2,1,2,3,,2,3475.58286
8510402,2017,102,E10000006,E12000002,2,1,2,5,,2,6850
8510402,2017,104,E06000057,E12000001,2,1,2,5,,2,546
8510402,2017,106,E08000037,E12000001,2,1,2,5,,2,1524
8510402,2017,107,E08000021,E12000001,2,1,2,5,,2,4687.699
8510402,2017,108,E08000022,E12000001,2,1,2,5,,2,7245.4777
8510402,2017,109,E08000023,E12000001,2,1,2,5,,2,1715
8510402,2017,110,E08000024,E12000001,2,1,2,5,,2,2571
8510402,2017,111,E06000001,E12000001,2,1,2,5,,2,984
8510402,2017,112,E06000002,E12000001,2,1,2,5,,2,373
8510402,2017,113,E06000003,E12000001,2,1,2,5,,2,189
8510402,2017,114,E06000004,E12000001,2,1,2,5,,2,3829
8510402,2017,116,E06000047,E12000001,2,1,2,5,,2,15183
8510402,2017,117,E06000005,E12000001,2,1,2,5,,2,1493
8510402,2017,204,E08000016,E12000003,2,1,2,5,,2,2179
8510402,2017,205,E08000017,E12000003,2,1,2,5,,2,5208.09
8510402,2017,206,E08000018,E12000003,2,1,2,5,,2,2572
8510402,2017,207,E08000019,E12000003,2,1,2,5,,2,5978
8510402,2017,209,E08000032,E12000003,2,1,2,5,,2,10171
8510402,2017,210,E08000033,E12000003,2,1,2,5,,2,2298
8510402,2017,211,E08000034,E12000003,2,1,2,5,,2,1328
8510402,2017,212,E08000035,E12000003,2,1,2,5,,2,3070
8510402,2017,213,E08000036,E12000003,2,1,2,5,,2,15
8510402,2017,214,E06000011,E12000003,2,1,2,5,,2,3624
8510402,2017,215,E06000010,E12000003,2,1,2,5,,2,182
8510402,2017,216,E06000012,E12000003,2,1,2,5,,2,1771.5
8510402,2017,217,E06000013,E12000003,2,1,2,5,,2,4402.477
8510402,2017,218,E10000023,E12000003,2,1,2,5,,2,0
8510402,2017,219,E06000014,E12000003,2,1,2,5,,2,2141
8510402,2017,304,E08000001,E12000002,2,1,2,5,,2,8100
8510402,2017,305,E08000002,E12000002,2,1,2,5,,2,5120
8510402,2017,306,E08000003,E12000002,2,1,2,5,,2,3149
8510402,2017,307,E08000004,E12000002,2,1,2,5,,2,5493.390354
8510402,2017,308,E08000005,E12000002,2,1,2,5,,2,2365
8510402,2017,309,E08000006,E12000002,2,1,2,5,,2,4816
8510402,2017,310,E08000007,E12000002,2,1,2,5,,2,926
8510402,2017,311,E08000008,E12000002,2,1,2,5,,2,818
8510402,2017,312,E08000009,E12000002,2,1,2,5,,2,111
8510402,2017,313,E08000010,E12000002,2,1,2,5,,2,3325
8510402,2017,315,E08000011,E12000002,2,1,2,5,,2,425
8510402,2017,316,E08000012,E12000002,2,1,2,5,,2,2505.34
8510402,2017,317,E08000014,E12000002,2,1,2,5,,2,1426
8510402,2017,318,E08000013,E12000002,2,1,2,5,,2,644
8510402,2017,319,E08000015,E12000002,2,1,2,5,,2,6607.705411
8510402,2017,321,E06000006,E12000002,2,1,2,5,,2,1170
8510402,2017,322,E06000007,E12000002,2,1,2,5,,2,4565
8510402,2017,323,E10000017,E12000002,2,1,2,5,,2,21795.011
8510402,2017,324,E06000008,E12000002,2,1,2,5,,2,81
8510402,2017,325,E06000009,E12000002,2,1,2,5,,2,2112
8510402,2017,326,E06000049,E12000002,2,1,2,5,,2,2428.131
8510402,2017,327,E06000050,E12000002,2,1,2,5,,2,2610
8510402,2017,404,E10000031,E12000005,2,1,2,5,,2,17
8510402,2017,406,E08000025,E12000005,2,1,2,5,,2,4566
8510402,2017,407,E08000026,E12000005,2,1,2,5,,2,2720.944979
8510402,2017,408,E08000027,E12000005,2,1,2,5,,2,5530.593646
8510402,2017,409,E08000028,E12000005,2,1,2,5,,2,4187
8510402,2017,410,E08000029,E12000005,2,1,2,5,,2,844.2454456
8510402,2017,411,E08000030,E12000005,2,1,2,5,,2,7718
8510402,2017,412,E08000031,E12000005,2,1,2,5,,2,3854
8510402,2017,413,E10000028,E12000005,2,1,2,5,,2,2240
8510402,2017,415,E06000019,E12000005,2,1,2,5,,2,984
8510402,2017,416,E10000034,E12000005,2,1,2,5,,2,7207.454984
8510402,2017,417,E06000051,E12000005,2,1,2,5,,2,704.77
8510402,2017,418,E06000020,E12000005,2,1,2,5,,2,288.71
8510402,2017,503,E10000019,E12000004,2,1,2,5,,2,3849
8510402,2017,504,E10000021,E12000004,2,1,2,5,,2,4670
8510402,2017,506,E10000007,E12000004,2,1,2,5,,2,11279
8510402,2017,507,E06000015,E12000004,2,1,2,5,,2,2533
8510402,2017,508,E10000018,E12000004,2,1,2,5,,2,1374
8510402,2017,509,E06000016,E12000004,2,1,2,5,,2,6401
8510402,2017,510,E06000017,E12000004,2,1,2,5,,2,821
8510402,2017,511,E10000024,E12000004,2,1,2,5,,2,9777.182031
8510402,2017,512,E06000018,E12000004,2,1,2,5,,2,3005.595431
8510402,2017,606,E10000015,E12000006,2,1,2,5,,2,1328
8510402,2017,607,E10000020,E12000006,2,1,2,5,,2,8945
8510402,2017,608,E10000025,E12000008,2,1,2,5,,2,2691
8510402,2017,609,E10000029,E12000006,2,1,2,5,,2,77.149
8510402,2017,611,E06000032,E12000006,2,1,2,5,,2,1106
8510402,2017,612,E10000002,E12000008,2,1,2,5,,2,9587
8510402,2017,613,E06000042,E12000008,2,1,2,5,,2,259
8510402,2017,614,E06000036,E12000008,2,1,2,5,,2,29
8510402,2017,615,E06000037,E12000008,2,1,2,5,,2,3144.873411
8510402,2017,616,E06000038,E12000008,2,1,2,5,,2,3140
8510402,2017,617,E06000039,E12000008,2,1,2,5,,2,1561
8510402,2017,618,E06000040,E12000008,2,1,2,5,,2,3
8510402,2017,619,E06000041,E12000008,2,1,2,5,,2,15.80340369
8510402,2017,620,E10000012,E12000006,2,1,2,5,,2,14647
8510402,2017,621,E06000033,E12000006,2,1,2,5,,2,0
8510402,2017,622,E06000034,E12000006,2,1,2,5,,2,690
8510402,2017,623,E10000003,E12000006,2,1,2,5,,2,3931.9
8510402,2017,624,E06000031,E12000006,2,1,2,5,,2,50.23161
8510402,2017,625,E06000055,E12000006,2,1,2,5,,2,1100
8510402,2017,626,E06000056,E12000006,2,1,2,5,,2,2402
8510402,2017,702,E09000007,E12000007,2,1,2,5,,2,2784.801
8510402,2017,703,E09000011,E12000007,2,1,2,5,,2,1827.654747
8510402,2017,704,E09000012,E12000007,2,1,2,5,,2,4906
8510402,2017,705,E09000013,E12000007,2,1,2,5,,2,2015.664492
8510402,2017,706,E09000019,E12000007,2,1,2,5,,2,2994
8510402,2017,707,E09000020,E12000007,2,1,2,5,,2,568
8510402,2017,708,E09000022,E12000007,2,1,2,5,,2,732.47
8510402,2017,709,E09000023,E12000007,2,1,2,5,,2,4734.326
8510402,2017,710,E09000028,E12000007,2,1,2,5,,2,4748
8510402,2017,711,E09000030,E12000007,2,1,2,5,,2,336
8510402,2017,712,E09000032,E12000007,2,1,2,5,,2,258
8510402,2017,713,E09000033,E12000007,2,1,2,5,,2,945.618
8510402,2017,714,E09000001,E12000007,2,1,2,5,,2,27
8510402,2017,716,E09000002,E12000007,2,1,2,5,,2,1078
8510402,2017,717,E09000003,E12000007,2,1,2,5,,2,4215.074453
8510402,2017,718,E09000004,E12000007,2,1,2,5,,2,855.04
8510402,2017,719,E09000005,E12000007,2,1,2,5,,2,1288
8510402,2017,720,E09000006,E12000007,2,1,2,5,,2,3534
8510402,2017,721,E09000008,E12000007,2,1,2,5,,2,3617
8510402,2017,722,E09000009,E12000007,2,1,2,5,,2,4984
