UUID,FY_Ending,CASSR_CODE,GEOGRAPHY_CODE,REGION_GO_CODE,DataType_KEY,AgeBand_KEY,PrimarySupportReason_KEY,CareType_KEY,SupportSetting_KEY,Purpose_KEY,ActivityProvision_KEY,ItemValue
8622402,2017,718,E09000004,E12000007,1,1,4,4,,2,2,28
8622402,2017,719,E09000005,E12000007,1,1,4,4,,2,2,163
8622402,2017,720,E09000006,E12000007,1,1,4,4,,2,2,4
8622402,2017,721,E09000008,E12000007,1,1,4,4,,2,2,0
8622402,2017,722,E09000009,E12000007,1,1,4,4,,2,2,0
8622402,2017,723,E09000010,E12000007,1,1,4,4,,2,2,0
8622402,2017,724,E09000014,E12000007,1,1,4,4,,2,2,0
8622402,2017,725,E09000015,E12000007,1,1,4,4,,2,2,4
8622402,2017,726,E09000016,E12000007,1,1,4,4,,2,2,7
8622402,2017,727,E09000017,E12000007,1,1,4,4,,2,2,0
8622402,2017,728,E09000018,E12000007,1,1,4,4,,2,2,175
8622402,2017,729,E09000021,E12000007,1,1,4,4,,2,2,1
8622402,2017,730,E09000024,E12000007,1,1,4,4,,2,2,0
8622402,2017,731,E09000025,E12000007,1,1,4,4,,2,2,0
8622402,2017,732,E09000026,E12000007,1,1,4,4,,2,2,6
8622402,2017,733,E09000027,E12000007,1,1,4,4,,2,2,0
8622402,2017,734,E09000029,E12000007,1,1,4,4,,2,2,0
8622402,2017,735,E09000031,E12000007,1,1,4,4,,2,2,0
8622402,2017,803,E06000046,E12000008,1,1,4,4,,2,2,0
8622402,2017,805,E10000030,E12000008,1,1,4,4,,2,2,0
8622402,2017,807,E10000032,E12000008,1,1,4,4,,2,2,20.3
8622402,2017,809,E10000009,E12000009,1,1,4,4,,2,2,1.71
8622402,2017,810,E06000028,E12000009,1,1,4,4,,2,2,0
8622402,2017,811,E06000029,E12000009,1,1,4,4,,2,2,0
8622402,2017,812,E10000014,E12000008,1,1,4,4,,2,2,0
8622402,2017,813,E06000044,E12000008,1,1,4,4,,2,2,49
8622402,2017,814,E06000045,E12000008,1,1,4,4,,2,2,0
8622402,2017,815,E10000011,E12000008,1,1,4,4,,2,2,5.01
8622402,2017,816,E06000043,E12000008,1,1,4,4,,2,2,9548.57
8622402,2017,817,E06000054,E12000009,1,1,4,4,,2,2,463
8622402,2017,819,E06000030,E12000009,1,1,4,4,,2,2,0
8622402,2017,820,E10000016,E12000008,1,1,4,4,,2,2,6
8622402,2017,821,E06000035,E12000008,1,1,4,4,,2,2,5.4
8622402,2017,902,E06000052,E12000009,1,1,4,4,,2,2,1.150327273
8622402,2017,904,E10000013,E12000009,1,1,4,4,,2,2,4361
8622402,2017,905,E10000027,E12000009,1,1,4,4,,2,2,6
8622402,2017,908,E06000022,E12000009,1,1,4,4,,2,2,0
8622402,2017,909,E06000023,E12000009,1,1,4,4,,2,2,0
8622402,2017,910,E06000024,E12000009,1,1,4,4,,2,2,1.86
8622402,2017,911,E06000025,E12000009,1,1,4,4,,2,2,23.99
8622402,2017,912,E10000008,E12000009,1,1,4,4,,2,2,6074.7
8622402,2017,913,E06000026,E12000009,1,1,4,4,,2,2,59.71
8622402,2017,914,E06000027,E12000009,1,1,4,4,,2,2,0
8622501,2017,102,E10000006,E12000002,1,1,5,4,,2,3,201.43
8622501,2017,104,E06000057,E12000001,1,1,5,4,,2,3,145
8622501,2017,106,E08000037,E12000001,1,1,5,4,,2,3,2.2
8622501,2017,107,E08000021,E12000001,1,1,5,4,,2,3,160.92
8622501,2017,108,E08000022,E12000001,1,1,5,4,,2,3,47.85
8622501,2017,109,E08000023,E12000001,1,1,5,4,,2,3,0
8622501,2017,110,E08000024,E12000001,1,1,5,4,,2,3,0
8622501,2017,111,E06000001,E12000001,1,1,5,4,,2,3,0
8622501,2017,112,E06000002,E12000001,1,1,5,4,,2,3,0
8622501,2017,113,E06000003,E12000001,1,1,5,4,,2,3,0
8622501,2017,114,E06000004,E12000001,1,1,5,4,,2,3,11.84
8622501,2017,116,E06000047,E12000001,1,1,5,4,,2,3,0
8622501,2017,117,E06000005,E12000001,1,1,5,4,,2,3,0
8622501,2017,204,E08000016,E12000003,1,1,5,4,,2,3,0
8622501,2017,205,E08000017,E12000003,1,1,5,4,,2,3,0
8622501,2017,206,E08000018,E12000003,1,1,5,4,,2,3,11
8622501,2017,207,E08000019,E12000003,1,1,5,4,,2,3,3.710600907
8622501,2017,209,E08000032,E12000003,1,1,5,4,,2,3,0
8622501,2017,210,E08000033,E12000003,1,1,5,4,,2,3,49
8622501,2017,211,E08000034,E12000003,1,1,5,4,,2,3,39.9
8622501,2017,212,E08000035,E12000003,1,1,5,4,,2,3,208
8622501,2017,213,E08000036,E12000003,1,1,5,4,,2,3,0
8622501,2017,214,E06000011,E12000003,1,1,5,4,,2,3,0
8622501,2017,215,E06000010,E12000003,1,1,5,4,,2,3,0
8622501,2017,216,E06000012,E12000003,1,1,5,4,,2,3,0
8622501,2017,217,E06000013,E12000003,1,1,5,4,,2,3,123
8622501,2017,218,E10000023,E12000003,1,1,5,4,,2,3,27
8622501,2017,219,E06000014,E12000003,1,1,5,4,,2,3,0
8622501,2017,304,E08000001,E12000002,1,1,5,4,,2,3,53
8622501,2017,305,E08000002,E12000002,1,1,5,4,,2,3,0
8622501,2017,306,E08000003,E12000002,1,1,5,4,,2,3,0
8622501,2017,307,E08000004,E12000002,1,1,5,4,,2,3,0
8622501,2017,308,E08000005,E12000002,1,1,5,4,,2,3,0.46
8622501,2017,309,E08000006,E12000002,1,1,5,4,,2,3,0
8622501,2017,310,E08000007,E12000002,1,1,5,4,,2,3,4
8622501,2017,311,E08000008,E12000002,1,1,5,4,,2,3,142
8622501,2017,312,E08000009,E12000002,1,1,5,4,,2,3,0
8622501,2017,313,E08000010,E12000002,1,1,5,4,,2,3,34.43
8622501,2017,315,E08000011,E12000002,1,1,5,4,,2,3,5
8622501,2017,316,E08000012,E12000002,1,1,5,4,,2,3,10
8622501,2017,317,E08000014,E12000002,1,1,5,4,,2,3,0
8622501,2017,318,E08000013,E12000002,1,1,5,4,,2,3,22.71
8622501,2017,319,E08000015,E12000002,1,1,5,4,,2,3,0
8622501,2017,321,E06000006,E12000002,1,1,5,4,,2,3,101
8622501,2017,322,E06000007,E12000002,1,1,5,4,,2,3,6520.86
8622501,2017,323,E10000017,E12000002,1,1,5,4,,2,3,413.782938
8622501,2017,324,E06000008,E12000002,1,1,5,4,,2,3,0.91
8622501,2017,325,E06000009,E12000002,1,1,5,4,,2,3,131.07
8622501,2017,326,E06000049,E12000002,1,1,5,4,,2,3,141.55
8622501,2017,327,E06000050,E12000002,1,1,5,4,,2,3,642.81
8622501,2017,404,E10000031,E12000005,1,1,5,4,,2,3,0
8622501,2017,406,E08000025,E12000005,1,1,5,4,,2,3,290.8571429
8622501,2017,407,E08000026,E12000005,1,1,5,4,,2,3,0
8622501,2017,408,E08000027,E12000005,1,1,5,4,,2,3,0
8622501,2017,409,E08000028,E12000005,1,1,5,4,,2,3,0
8622501,2017,410,E08000029,E12000005,1,1,5,4,,2,3,54.71
8622501,2017,411,E08000030,E12000005,1,1,5,4,,2,3,0
8622501,2017,412,E08000031,E12000005,1,1,5,4,,2,3,783.57
8622501,2017,413,E10000028,E12000005,1,1,5,4,,2,3,46
8622501,2017,415,E06000019,E12000005,1,1,5,4,,2,3,0
8622501,2017,416,E10000034,E12000005,1,1,5,4,,2,3,0.857142857
8622501,2017,417,E06000051,E12000005,1,1,5,4,,2,3,0
8622501,2017,418,E06000020,E12000005,1,1,5,4,,2,3,0
8622501,2017,503,E10000019,E12000004,1,1,5,4,,2,3,0
8622501,2017,504,E10000021,E12000004,1,1,5,4,,2,3,0
8622501,2017,506,E10000007,E12000004,1,1,5,4,,2,3,209.57
8622501,2017,507,E06000015,E12000004,1,1,5,4,,2,3,0
8622501,2017,508,E10000018,E12000004,1,1,5,4,,2,3,102.14
8622501,2017,509,E06000016,E12000004,1,1,5,4,,2,3,7.09
8622501,2017,510,E06000017,E12000004,1,1,5,4,,2,3,0
8622501,2017,511,E10000024,E12000004,1,1,5,4,,2,3,801.7142857
8622501,2017,512,E06000018,E12000004,1,1,5,4,,2,3,50
8622501,2017,606,E10000015,E12000006,1,1,5,4,,2,3,0
8622501,2017,607,E10000020,E12000006,1,1,5,4,,2,3,153.5714286
8622501,2017,608,E10000025,E12000008,1,1,5,4,,2,3,0
8622501,2017,609,E10000029,E12000006,1,1,5,4,,2,3,63
8622501,2017,611,E06000032,E12000006,1,1,5,4,,2,3,0
8622501,2017,612,E10000002,E12000008,1,1,5,4,,2,3,0
8622501,2017,613,E06000042,E12000008,1,1,5,4,,2,3,0
8622501,2017,614,E06000036,E12000008,1,1,5,4,,2,3,0
8622501,2017,615,E06000037,E12000008,1,1,5,4,,2,3,0
8622501,2017,616,E06000038,E12000008,1,1,5,4,,2,3,49.71
8622501,2017,617,E06000039,E12000008,1,1,5,4,,2,3,0
8622501,2017,618,E06000040,E12000008,1,1,5,4,,2,3,21.6
8622501,2017,619,E06000041,E12000008,1,1,5,4,,2,3,0
8622501,2017,620,E10000012,E12000006,1,1,5,4,,2,3,0
8622501,2017,621,E06000033,E12000006,1,1,5,4,,2,3,0
8622501,2017,622,E06000034,E12000006,1,1,5,4,,2,3,0
8622501,2017,623,E10000003,E12000006,1,1,5,4,,2,3,9.57
8622501,2017,624,E06000031,E12000006,1,1,5,4,,2,3,9
8622501,2017,625,E06000055,E12000006,1,1,5,4,,2,3,38
8622501,2017,626,E06000056,E12000006,1,1,5,4,,2,3,50
8622501,2017,702,E09000007,E12000007,1,1,5,4,,2,3,0
8622501,2017,703,E09000011,E12000007,1,1,5,4,,2,3,7
8622501,2017,704,E09000012,E12000007,1,1,5,4,,2,3,0
8622501,2017,705,E09000013,E12000007,1,1,5,4,,2,3,0.658585332
8622501,2017,706,E09000019,E12000007,1,1,5,4,,2,3,6.142857143
8622501,2017,707,E09000020,E12000007,1,1,5,4,,2,3,97
8622501,2017,708,E09000022,E12000007,1,1,5,4,,2,3,0
8622501,2017,709,E09000023,E12000007,1,1,5,4,,2,3,0
8622501,2017,710,E09000028,E12000007,1,1,5,4,,2,3,0
8622501,2017,711,E09000030,E12000007,1,1,5,4,,2,3,0
8622501,2017,712,E09000032,E12000007,1,1,5,4,,2,3,966
8622501,2017,713,E09000033,E12000007,1,1,5,4,,2,3,0
8622501,2017,714,E09000001,E12000007,1,1,5,4,,2,3,0
8622501,2017,716,E09000002,E12000007,1,1,5,4,,2,3,0
8622501,2017,717,E09000003,E12000007,1,1,5,4,,2,3,0
8622501,2017,718,E09000004,E12000007,1,1,5,4,,2,3,0
8622501,2017,719,E09000005,E12000007,1,1,5,4,,2,3,0
8622501,2017,720,E09000006,E12000007,1,1,5,4,,2,3,0
8622501,2017,721,E09000008,E12000007,1,1,5,4,,2,3,0
8622501,2017,722,E09000009,E12000007,1,1,5,4,,2,3,6
8622501,2017,723,E09000010,E12000007,1,1,5,4,,2,3,3
8622501,2017,724,E09000014,E12000007,1,1,5,4,,2,3,0
8622501,2017,725,E09000015,E12000007,1,1,5,4,,2,3,0
8622501,2017,726,E09000016,E12000007,1,1,5,4,,2,3,0
8622501,2017,727,E09000017,E12000007,1,1,5,4,,2,3,0
8622501,2017,728,E09000018,E12000007,1,1,5,4,,2,3,0
8622501,2017,729,E09000021,E12000007,1,1,5,4,,2,3,0
8622501,2017,730,E09000024,E12000007,1,1,5,4,,2,3,0
8622501,2017,731,E09000025,E12000007,1,1,5,4,,2,3,0
8622501,2017,732,E09000026,E12000007,1,1,5,4,,2,3,0
8622501,2017,733,E09000027,E12000007,1,1,5,4,,2,3,0
8622501,2017,734,E09000029,E12000007,1,1,5,4,,2,3,31.65
8622501,2017,735,E09000031,E12000007,1,1,5,4,,2,3,0
8622501,2017,803,E06000046,E12000008,1,1,5,4,,2,3,0
8622501,2017,805,E10000030,E12000008,1,1,5,4,,2,3,5.921611379
8622501,2017,807,E10000032,E12000008,1,1,5,4,,2,3,0
8622501,2017,809,E10000009,E12000009,1,1,5,4,,2,3,0
8622501,2017,810,E06000028,E12000009,1,1,5,4,,2,3,0
8622501,2017,811,E06000029,E12000009,1,1,5,4,,2,3,0
8622501,2017,812,E10000014,E12000008,1,1,5,4,,2,3,1
8622501,2017,813,E06000044,E12000008,1,1,5,4,,2,3,0
8622501,2017,814,E06000045,E12000008,1,1,5,4,,2,3,0
8622501,2017,815,E10000011,E12000008,1,1,5,4,,2,3,2.04
8622501,2017,816,E06000043,E12000008,1,1,5,4,,2,3,0
8622501,2017,817,E06000054,E12000009,1,1,5,4,,2,3,0
8622501,2017,819,E06000030,E12000009,1,1,5,4,,2,3,0
8622501,2017,820,E10000016,E12000008,1,1,5,4,,2,3,15605
8622501,2017,821,E06000035,E12000008,1,1,5,4,,2,3,0
8622501,2017,902,E06000052,E12000009,1,1,5,4,,2,3,0
8622501,2017,904,E10000013,E12000009,1,1,5,4,,2,3,0
8622501,2017,905,E10000027,E12000009,1,1,5,4,,2,3,0
8622501,2017,908,E06000022,E12000009,1,1,5,4,,2,3,0
8622501,2017,909,E06000023,E12000009,1,1,5,4,,2,3,0
8622501,2017,910,E06000024,E12000009,1,1,5,4,,2,3,0
8622501,2017,911,E06000025,E12000009,1,1,5,4,,2,3,0
8622501,2017,912,E10000008,E12000009,1,1,5,4,,2,3,0
8622501,2017,913,E06000026,E12000009,1,1,5,4,,2,3,0
8622501,2017,914,E06000027,E12000009,1,1,5,4,,2,3,0
8622502,2017,102,E10000006,E12000002,1,1,5,4,,2,2,0
8622502,2017,104,E06000057,E12000001,1,1,5,4,,2,2,0
8622502,2017,106,E08000037,E12000001,1,1,5,4,,2,2,0
8622502,2017,107,E08000021,E12000001,1,1,5,4,,2,2,0
8622502,2017,108,E08000022,E12000001,1,1,5,4,,2,2,0
8622502,2017,109,E08000023,E12000001,1,1,5,4,,2,2,0
8622502,2017,110,E08000024,E12000001,1,1,5,4,,2,2,10.88
8622502,2017,111,E06000001,E12000001,1,1,5,4,,2,2,0
8622502,2017,112,E06000002,E12000001,1,1,5,4,,2,2,103.29
8622502,2017,113,E06000003,E12000001,1,1,5,4,,2,2,0
8622502,2017,114,E06000004,E12000001,1,1,5,4,,2,2,0
8622502,2017,116,E06000047,E12000001,1,1,5,4,,2,2,60.4
8622502,2017,117,E06000005,E12000001,1,1,5,4,,2,2,0
8622502,2017,204,E08000016,E12000003,1,1,5,4,,2,2,0
8622502,2017,205,E08000017,E12000003,1,1,5,4,,2,2,5.9
8622502,2017,206,E08000018,E12000003,1,1,5,4,,2,2,0
8622502,2017,207,E08000019,E12000003,1,1,5,4,,2,2,0
8622502,2017,209,E08000032,E12000003,1,1,5,4,,2,2,0
8622502,2017,210,E08000033,E12000003,1,1,5,4,,2,2,0
8622502,2017,211,E08000034,E12000003,1,1,5,4,,2,2,0
8622502,2017,212,E08000035,E12000003,1,1,5,4,,2,2,0
8622502,2017,213,E08000036,E12000003,1,1,5,4,,2,2,0
8622502,2017,214,E06000011,E12000003,1,1,5,4,,2,2,0
8622502,2017,215,E06000010,E12000003,1,1,5,4,,2,2,0
8622502,2017,216,E06000012,E12000003,1,1,5,4,,2,2,0
8622502,2017,217,E06000013,E12000003,1,1,5,4,,2,2,0
8622502,2017,218,E10000023,E12000003,1,1,5,4,,2,2,0
8622502,2017,219,E06000014,E12000003,1,1,5,4,,2,2,15
8622502,2017,304,E08000001,E12000002,1,1,5,4,,2,2,0
8622502,2017,305,E08000002,E12000002,1,1,5,4,,2,2,0
8622502,2017,306,E08000003,E12000002,1,1,5,4,,2,2,0
8622502,2017,307,E08000004,E12000002,1,1,5,4,,2,2,500
8622502,2017,308,E08000005,E12000002,1,1,5,4,,2,2,0
8622502,2017,309,E08000006,E12000002,1,1,5,4,,2,2,7
8622502,2017,310,E08000007,E12000002,1,1,5,4,,2,2,0
8622502,2017,311,E08000008,E12000002,1,1,5,4,,2,2,0
8622502,2017,312,E08000009,E12000002,1,1,5,4,,2,2,0
8622502,2017,313,E08000010,E12000002,1,1,5,4,,2,2,0
8622502,2017,315,E08000011,E12000002,1,1,5,4,,2,2,18
8622502,2017,316,E08000012,E12000002,1,1,5,4,,2,2,48
8622502,2017,317,E08000014,E12000002,1,1,5,4,,2,2,0
8622502,2017,318,E08000013,E12000002,1,1,5,4,,2,2,32
8622502,2017,319,E08000015,E12000002,1,1,5,4,,2,2,0
8622502,2017,321,E06000006,E12000002,1,1,5,4,,2,2,0
8622502,2017,322,E06000007,E12000002,1,1,5,4,,2,2,0
8622502,2017,323,E10000017,E12000002,1,1,5,4,,2,2,11.91369953
8622502,2017,324,E06000008,E12000002,1,1,5,4,,2,2,5.29
8622502,2017,325,E06000009,E12000002,1,1,5,4,,2,2,0
8622502,2017,326,E06000049,E12000002,1,1,5,4,,2,2,0
8622502,2017,327,E06000050,E12000002,1,1,5,4,,2,2,0
8622502,2017,404,E10000031,E12000005,1,1,5,4,,2,2,0
8622502,2017,406,E08000025,E12000005,1,1,5,4,,2,2,26.14285714
8622502,2017,407,E08000026,E12000005,1,1,5,4,,2,2,99
8622502,2017,408,E08000027,E12000005,1,1,5,4,,2,2,0.57
8622502,2017,409,E08000028,E12000005,1,1,5,4,,2,2,0
8622502,2017,410,E08000029,E12000005,1,1,5,4,,2,2,15.143
8622502,2017,411,E08000030,E12000005,1,1,5,4,,2,2,0
8622502,2017,412,E08000031,E12000005,1,1,5,4,,2,2,26.14
8622502,2017,413,E10000028,E12000005,1,1,5,4,,2,2,6
8622502,2017,415,E06000019,E12000005,1,1,5,4,,2,2,36
8622502,2017,416,E10000034,E12000005,1,1,5,4,,2,2,0
8622502,2017,417,E06000051,E12000005,1,1,5,4,,2,2,0
8622502,2017,418,E06000020,E12000005,1,1,5,4,,2,2,27.25
8622502,2017,503,E10000019,E12000004,1,1,5,4,,2,2,11
8622502,2017,504,E10000021,E12000004,1,1,5,4,,2,2,0
8622502,2017,506,E10000007,E12000004,1,1,5,4,,2,2,0
8622502,2017,507,E06000015,E12000004,1,1,5,4,,2,2,0
8622502,2017,508,E10000018,E12000004,1,1,5,4,,2,2,38
8622502,2017,509,E06000016,E12000004,1,1,5,4,,2,2,0
8622502,2017,510,E06000017,E12000004,1,1,5,4,,2,2,0
8622502,2017,511,E10000024,E12000004,1,1,5,4,,2,2,11
8622502,2017,512,E06000018,E12000004,1,1,5,4,,2,2,0
8622502,2017,606,E10000015,E12000006,1,1,5,4,,2,2,0
8622502,2017,607,E10000020,E12000006,1,1,5,4,,2,2,0
8622502,2017,608,E10000025,E12000008,1,1,5,4,,2,2,0
8622502,2017,609,E10000029,E12000006,1,1,5,4,,2,2,127
8622502,2017,611,E06000032,E12000006,1,1,5,4,,2,2,249
8622502,2017,612,E10000002,E12000008,1,1,5,4,,2,2,9.71
8622502,2017,613,E06000042,E12000008,1,1,5,4,,2,2,0
8622502,2017,614,E06000036,E12000008,1,1,5,4,,2,2,0
8622502,2017,615,E06000037,E12000008,1,1,5,4,,2,2,0
8622502,2017,616,E06000038,E12000008,1,1,5,4,,2,2,0
8622502,2017,617,E06000039,E12000008,1,1,5,4,,2,2,0
8622502,2017,618,E06000040,E12000008,1,1,5,4,,2,2,0
8622502,2017,619,E06000041,E12000008,1,1,5,4,,2,2,3.57
8622502,2017,620,E10000012,E12000006,1,1,5,4,,2,2,32.22645965
8622502,2017,621,E06000033,E12000006,1,1,5,4,,2,2,0
8622502,2017,622,E06000034,E12000006,1,1,5,4,,2,2,0
8622502,2017,623,E10000003,E12000006,1,1,5,4,,2,2,0
8622502,2017,624,E06000031,E12000006,1,1,5,4,,2,2,0
8622502,2017,625,E06000055,E12000006,1,1,5,4,,2,2,0
8622502,2017,626,E06000056,E12000006,1,1,5,4,,2,2,79.71
8622502,2017,702,E09000007,E12000007,1,1,5,4,,2,2,60.57
8622502,2017,703,E09000011,E12000007,1,1,5,4,,2,2,0
8622502,2017,704,E09000012,E12000007,1,1,5,4,,2,2,0
8622502,2017,705,E09000013,E12000007,1,1,5,4,,2,2,0
8622502,2017,706,E09000019,E12000007,1,1,5,4,,2,2,0
8622502,2017,707,E09000020,E12000007,1,1,5,4,,2,2,0
8622502,2017,708,E09000022,E12000007,1,1,5,4,,2,2,89
8622502,2017,709,E09000023,E12000007,1,1,5,4,,2,2,0
8622502,2017,710,E09000028,E12000007,1,1,5,4,,2,2,0
8622502,2017,711,E09000030,E12000007,1,1,5,4,,2,2,0
8622502,2017,712,E09000032,E12000007,1,1,5,4,,2,2,0
8622502,2017,713,E09000033,E12000007,1,1,5,4,,2,2,0
8622502,2017,714,E09000001,E12000007,1,1,5,4,,2,2,0
8622502,2017,716,E09000002,E12000007,1,1,5,4,,2,2,22
8622502,2017,717,E09000003,E12000007,1,1,5,4,,2,2,12.18654584
8622502,2017,718,E09000004,E12000007,1,1,5,4,,2,2,0
8622502,2017,719,E09000005,E12000007,1,1,5,4,,2,2,104
8622502,2017,720,E09000006,E12000007,1,1,5,4,,2,2,0
8622502,2017,721,E09000008,E12000007,1,1,5,4,,2,2,27.98
8622502,2017,722,E09000009,E12000007,1,1,5,4,,2,2,14
8622502,2017,723,E09000010,E12000007,1,1,5,4,,2,2,0
8622502,2017,724,E09000014,E12000007,1,1,5,4,,2,2,52
8622502,2017,725,E09000015,E12000007,1,1,5,4,,2,2,4
8622502,2017,726,E09000016,E12000007,1,1,5,4,,2,2,0
8622502,2017,727,E09000017,E12000007,1,1,5,4,,2,2,0
8622502,2017,728,E09000018,E12000007,1,1,5,4,,2,2,459
8622502,2017,729,E09000021,E12000007,1,1,5,4,,2,2,0
8622502,2017,730,E09000024,E12000007,1,1,5,4,,2,2,0
8622502,2017,731,E09000025,E12000007,1,1,5,4,,2,2,0
8622502,2017,732,E09000026,E12000007,1,1,5,4,,2,2,0
8622502,2017,733,E09000027,E12000007,1,1,5,4,,2,2,0
8622502,2017,734,E09000029,E12000007,1,1,5,4,,2,2,0
8622502,2017,735,E09000031,E12000007,1,1,5,4,,2,2,0
8622502,2017,803,E06000046,E12000008,1,1,5,4,,2,2,0
8622502,2017,805,E10000030,E12000008,1,1,5,4,,2,2,0
8622502,2017,807,E10000032,E12000008,1,1,5,4,,2,2,8.5
8622502,2017,809,E10000009,E12000009,1,1,5,4,,2,2,0
8622502,2017,810,E06000028,E12000009,1,1,5,4,,2,2,0
8622502,2017,811,E06000029,E12000009,1,1,5,4,,2,2,0
8622502,2017,812,E10000014,E12000008,1,1,5,4,,2,2,0
8622502,2017,813,E06000044,E12000008,1,1,5,4,,2,2,0
8622502,2017,814,E06000045,E12000008,1,1,5,4,,2,2,0
8622502,2017,815,E10000011,E12000008,1,1,5,4,,2,2,0
8622502,2017,816,E06000043,E12000008,1,1,5,4,,2,2,209.43
8622502,2017,817,E06000054,E12000009,1,1,5,4,,2,2,135
8622502,2017,819,E06000030,E12000009,1,1,5,4,,2,2,0
8622502,2017,820,E10000016,E12000008,1,1,5,4,,2,2,9
8622502,2017,821,E06000035,E12000008,1,1,5,4,,2,2,10.9
8622502,2017,902,E06000052,E12000009,1,1,5,4,,2,2,0.3
8622502,2017,904,E10000013,E12000009,1,1,5,4,,2,2,0
8622502,2017,905,E10000027,E12000009,1,1,5,4,,2,2,5
8622502,2017,908,E06000022,E12000009,1,1,5,4,,2,2,60
8622502,2017,909,E06000023,E12000009,1,1,5,4,,2,2,0
8622502,2017,910,E06000024,E12000009,1,1,5,4,,2,2,19
8622502,2017,911,E06000025,E12000009,1,1,5,4,,2,2,32
8622502,2017,912,E10000008,E12000009,1,1,5,4,,2,2,971.7
8622502,2017,913,E06000026,E12000009,1,1,5,4,,2,2,58
8622502,2017,914,E06000027,E12000009,1,1,5,4,,2,2,0
8622601,2017,102,E10000006,E12000002,1,2,6,4,,2,3,8733.85
8622601,2017,104,E06000057,E12000001,1,2,6,4,,2,3,39669
8622601,2017,106,E08000037,E12000001,1,2,6,4,,2,3,834.9
8622601,2017,107,E08000021,E12000001,1,2,6,4,,2,3,6517.49
8622601,2017,108,E08000022,E12000001,1,2,6,4,,2,3,5658.57
8622601,2017,109,E08000023,E12000001,1,2,6,4,,2,3,2847
8622601,2017,110,E08000024,E12000001,1,2,6,4,,2,3,0
8622601,2017,111,E06000001,E12000001,1,2,6,4,,2,3,0
8622601,2017,112,E06000002,E12000001,1,2,6,4,,2,3,574.57
8622601,2017,113,E06000003,E12000001,1,2,6,4,,2,3,1474.86
8622601,2017,114,E06000004,E12000001,1,2,6,4,,2,3,1575.57
8622601,2017,116,E06000047,E12000001,1,2,6,4,,2,3,4693.5
8622601,2017,117,E06000005,E12000001,1,2,6,4,,2,3,0
8622601,2017,204,E08000016,E12000003,1,2,6,4,,2,3,0
8622601,2017,205,E08000017,E12000003,1,2,6,4,,2,3,6076.428571
8622601,2017,206,E08000018,E12000003,1,2,6,4,,2,3,6076
8622601,2017,207,E08000019,E12000003,1,2,6,4,,2,3,832.3560445
8622601,2017,209,E08000032,E12000003,1,2,6,4,,2,3,15435
8622601,2017,210,E08000033,E12000003,1,2,6,4,,2,3,850
8622601,2017,211,E08000034,E12000003,1,2,6,4,,2,3,5607.6
8622601,2017,212,E08000035,E12000003,1,2,6,4,,2,3,18576
8622601,2017,213,E08000036,E12000003,1,2,6,4,,2,3,1591.98
8622601,2017,214,E06000011,E12000003,1,2,6,4,,2,3,102.71
8622601,2017,215,E06000010,E12000003,1,2,6,4,,2,3,922.03
8622601,2017,216,E06000012,E12000003,1,2,6,4,,2,3,0
8622601,2017,217,E06000013,E12000003,1,2,6,4,,2,3,6939
8622601,2017,218,E10000023,E12000003,1,2,6,4,,2,3,13010
8622601,2017,219,E06000014,E12000003,1,2,6,4,,2,3,0
8622601,2017,304,E08000001,E12000002,1,2,6,4,,2,3,7058
8622601,2017,305,E08000002,E12000002,1,2,6,4,,2,3,1397.04
8622601,2017,306,E08000003,E12000002,1,2,6,4,,2,3,787.47
8622601,2017,307,E08000004,E12000002,1,2,6,4,,2,3,0
8622601,2017,308,E08000005,E12000002,1,2,6,4,,2,3,243.45
8622601,2017,309,E08000006,E12000002,1,2,6,4,,2,3,3493
8622601,2017,310,E08000007,E12000002,1,2,6,4,,2,3,7276
8622601,2017,311,E08000008,E12000002,1,2,6,4,,2,3,12070
8622601,2017,312,E08000009,E12000002,1,2,6,4,,2,3,38
8622601,2017,313,E08000010,E12000002,1,2,6,4,,2,3,2975.86
8622601,2017,315,E08000011,E12000002,1,2,6,4,,2,3,1214
8622601,2017,316,E08000012,E12000002,1,2,6,4,,2,3,1748
8622601,2017,317,E08000014,E12000002,1,2,6,4,,2,3,0
8622601,2017,318,E08000013,E12000002,1,2,6,4,,2,3,4088.14
8622601,2017,319,E08000015,E12000002,1,2,6,4,,2,3,0
8622601,2017,321,E06000006,E12000002,1,2,6,4,,2,3,864
8622601,2017,322,E06000007,E12000002,1,2,6,4,,2,3,4788.86
8622601,2017,323,E10000017,E12000002,1,2,6,4,,2,3,4262.838827
8622601,2017,324,E06000008,E12000002,1,2,6,4,,2,3,119.49
8622601,2017,325,E06000009,E12000002,1,2,6,4,,2,3,1263.94
8622601,2017,326,E06000049,E12000002,1,2,6,4,,2,3,199.39
8622601,2017,327,E06000050,E12000002,1,2,6,4,,2,3,4822.02
8622601,2017,404,E10000031,E12000005,1,2,6,4,,2,3,8412
8622601,2017,406,E08000025,E12000005,1,2,6,4,,2,3,20313.85714
8622601,2017,407,E08000026,E12000005,1,2,6,4,,2,3,1237
8622601,2017,408,E08000027,E12000005,1,2,6,4,,2,3,2611.15
8622601,2017,409,E08000028,E12000005,1,2,6,4,,2,3,6337
8622601,2017,410,E08000029,E12000005,1,2,6,4,,2,3,1939
8622601,2017,411,E08000030,E12000005,1,2,6,4,,2,3,15000
