"Personal Social Services: Expenditure and Unit Costs, England - 2012-13, Final Release: Unit Costs by CASSR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gross total cost for residential and nursing care and home help/care for all adult client groups and older people during year ended 31 March (£000's),The total number of weeks all adult client groups and older people were supported in residential and nursing care during year ended 31 March (including full cost paying and preserved rights residents) plus 52 times the number of clients on the books to receive homecare as at 31 March.,Average gross weekly expenditure per person on supporting adults and older people in residential and nursing care (including full cost paying and preserved rights residents) and providing intensive home care,Gross total cost for residential and nursing care for older people during year ended 31 March (£000's),The total number of weeks older people were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting older people in residential and nursing care (including full cost paying and preserved rights residents),"Gross total cost (less income from joint arrangements, Income from NHS and other income) for residential and nursing care for older people during year ended 31 March (£000's)",The total number of weeks older people (excluding those wholly supported by the NHS under Section 256 [formerly Section 28a] were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting older people in residential and nursing care (including full cost paying and preserved rights residents but excluding those wholly supported by the NHS under Section 256 [formerly Section 28a],Gross total cost for nursing care for older people during year ended 31 March (£000's),The total number of weeks older people (including full cost and preserved rights clients) were supported in nursing care during year ended 31 March,Average gross weekly expenditure per person on supporting older people in nursing care,Gross total cost for residential care for older people during year ended 31 March (£000's),The total number of weeks older people were supported in residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting older people in residential care (including full cost paying and preserved rights residents),Gross total cost for own provision residential care for older people during year ended 31 March (£000's),The total number of weeks older people were supported in own provision residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting older people in own provision residential care (including full cost paying and preserved rights residents),Gross total cost for residential care for older people provided by others during year ended 31 March (£000's),The total number of weeks older people (including full cost paying and preserved rights residents) were supported in residential care provided by others during year ended 31 March,Average gross weekly expenditure per person on supporting older people in residential care provided by others,Gross total cost for residential and nursing care for adults with a Learning disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Learning disability were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure on supporting adults with a Learning disability in residential and nursing care (including full cost paying and preserved rights residents),"Gross total cost (less income from joint arrangements, NHS income and other income) for residential and nursing care for adults with a Learning disability during year ended 31 March (£000's)",The total number of weeks adults aged 18-64 with a Learning disability (excluding those wholly supported by the NHS under Section 256 [formerly Section 28a]) were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure on supporting adults with a Learning disability in residential and nursing care (including full cost paying and preserved rights residents but excluding those wholly supported by the NHS under Section 256 [formerly Section 28a]),Gross total cost for nursing care for adults aged 18-64 with a Learning disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Learning disability (including full cost paying and preserved rights residents) were supported in nursing care during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Learning disability in nursing care (including full cost paying and preserved rights residents),Gross total cost for residential care for adults aged 18-64 with a Learning disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Learning disability were supported in residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Learning disability in residential care (including full cost paying and preserved rights residents),Gross total cost for own provision residential care for adults aged 18-64 with a Learning disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Learning disability were supported in own provision residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Learning disability in own provision residential care (including full cost paying and preserved rights residents),Gross total cost for residential care for adults aged 18-64 with a Learning disability provided by others during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Learning disability (including full cost and preserved rights clients) were supported in residential care provided by others during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Learning disability in residential care provided by others (including full cost and preserved rights clients),Gross total cost for residential and nursing care for adults with mental illness during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with mental illness were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure on supporting adults with mental illness in residential and nursing care (including full cost paying and preserved rights residents),"Gross total cost (less income from joint arrangements, Income from NHS and other income) for residential and nursing care for adults with mental illness during year ended 31 March (£000's)",The total number of weeks adults aged 18-64 with mental illness (excluding those wholly supported by the NHS under Section 256 [formerly Section 28a]) were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure on supporting adults with mental illness in residential and nursing care (including full cost paying and preserved rights residents but excluding those wholly supported by the NHS under Section 256 [formerly Section 28a]),Gross total cost for nursing care for adults aged 18-64 with mental health needs during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with mental health needs (including full cost paying and preserved rights residents) were supported in nursing care during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with mental health needs in nursing care (including full cost paying and preserved rights residents),Gross total cost for residential care for adults aged 18-64 with mental health needs during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with mental health needs were supported in residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with mental health needs in residential care (including full cost paying and preserved rights residents),Gross total cost for own provision residential care for adults aged 18-64 with mental health needs during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with mental health needs were supported in own provision residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with mental health needs in own provision residential care (including full cost paying and preserved rights residents),Gross total cost for residential care for adults aged 18-64 with mental health needs provided by others during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with mental health needs (including full cost and preserved rights clients) were supported in residential care provided by others during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with mental health needs in residential care provided by others (including full cost and preserved rights clients),Gross total cost for residential and nursing care for adults aged 18-64 with a Physical disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Physical disability were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults with a Physical disability in residential and nursing care (including full cost paying and preserved rights residents),"Gross total cost (less income from joint arrangements, Income from NHS and other income) for residential and nursing care for adults aged 18-64 with a Physical disability during year ended 31 March (£000's)",The total number of weeks adults aged 18-64 with a Physical disability (excluding those wholly supported by the NHS under Section 256 (formerly Section 28a) were supported in residential and nursing care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults with a Physical disability in residential and nursing care (including full cost paying and preserved rights residents but excluding those wholly supported by the NHS under Section 256 [formerly Section 28a]),Gross total cost for nursing care for adults aged 18-64 with a Physical disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Physical disability (including full cost and preserved rights clients) were supported in nursing care during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Physical disability (including full cost and preserved rights clients) in nursing care,Gross total cost for residential care for adults aged 18-64 with a Physical disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Physical disability were supported in residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Physical disability in residential care (including full cost paying and preserved rights residents),Gross total cost for own provision residential care for adults aged 18-64 with a Physical disability during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Physical disability were supported in own provision residential care (including full cost paying and preserved rights residents) during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Physical disability in own provision residential care (including full cost paying and preserved rights residents),Gross total cost for residential care for adults aged 18-64 with a Physical disability provided by others during year ended 31 March (£000's),The total number of weeks adults aged 18-64 with a Physical disability (including full cost and preserved rights clients) were supported in residential care provided by others during year ended 31 March,Average gross weekly expenditure per person on supporting adults aged 18-64 with a Physical disability in residential care provided by others (including full cost and preserved rights residents),Gross total cost for home care/home help for all adult client groups and older people during year ended 31 March (£000's),The actual number of home help/care contact hours for all adult client groups and older people during the year,Average gross hourly cost for home help/care,Gross total cost for home care/home help provided by LA for all adult client groups and older people during year ended 31 March (£000's),The actual number of home help/care contact hours provided by LA for all adult client groups and older people during the year,Average gross hourly cost for home help/care provided by LA,Gross total cost for home care/home help provided by independent sector for all adult client groups and older people during year ended 31 March (£000's),The actual number of home help/care contact hours provided by independent sector for all adult client groups and older people during the year,Average gross hourly cost for home help/care provided by others,Gross total cost for home care to adults and older people during year ended 31 March (£000's),Number of adults and older people receiving home care at 31 March,Average gross weekly expenditure on home care per adult and older person receiving home care at 31 March,Gross total cost for home care to older people during year ended 31 March (£000's),Number of older people receiving home care at 31 March,Average gross weekly expenditure on home care per older person receiving home care at 31 March,Gross total cost for home care to adults aged under 65 with a Learning disability during year ended 31 March (£000's),Number of adults aged under 65 with a Learning disability receiving home care at 31 March,Average gross weekly expenditure on home care per adult aged under 65 with a Learning disability receiving home care at 31 March,Gross total cost for home care to adults aged under 65 with mental health needs during year ended 31 March (£000's),Number of adults aged under 65 with mental health needs receiving home care at 31 March,Average gross weekly expenditure on home care per adult aged under 65 with mental health needs receiving home care at 31 March,Gross total cost for home care to adults aged under 65 with a Physical disability during year ended 31 March (£000's),Number of adults aged under 65 with a Physical disability receiving home care at 31 March,Average gross weekly expenditure on home care per adult aged under 65 with a Physical disability receiving home care at 31 March,Gross total cost for direct payments to adults and older people during year ended 31 March (£000's),Number of adults and older people receiving direct payments at 31 March,Average gross weekly expenditure on direct payments per adult and older person receiving direct payments at 31 March,Gross total cost for direct payments to older people during year ended 31 March (£000's),Number of older people receiving direct payments at 31 March,Average gross weekly expenditure on direct payments per older person receiving direct payments at 31 March,Gross total cost for direct payments to adults aged under 65 with a Learning disability during year ended 31 March (£000's),Number of adults aged under 65 with a Learning disability receiving direct payments at 31 March,Average gross weekly expenditure on direct payments per adult aged under 65 with a Learning disability receiving direct payments at 31 March,Gross total cost for direct payments to adults aged under 65 with mental health needs during year ended 31 March (£000's),Number of adults aged under 65 with mental health needs receiving direct payments at 31 March,Average gross weekly expenditure on direct payments per adult aged under 65 with mental health needs receiving direct payments at 31 March,Gross total cost for direct payments to adults aged under 65 with a Physical disability during year ended 31 March (£000's),Number of adults aged under 65 with a Physical disability receiving direct payments at 31 March,Average gross weekly expenditure on direct payments per adult aged under 65 with a Physical disability receiving direct payments at 31 March,Gross total cost for day care or day services for older people during year ended 31 March (£000's),The average number of clients of day care or day services per week for older people during year ended 31 March,Average gross expenditure per day care or day services client for older people,Gross total cost for own provision day care or day services for older people during year ended 31 March (£000's),The average number of clients of own provision day care or day services per week for older people during year ended 31 March,Average gross expenditure per own provision day care or day services client for older people,Gross total cost for day care or day services for older people provided by others during year ended 31 March (£000's),The average number of clients of day care or day services per week for older people provided by others during year ended 31 March,Average gross expenditure per day care or day services clients for older people provided by others,Gross total cost for day care or day services for adults aged 18-64 with a Learning disability during year ended 31 March (£000's),The average number of clients of day care or day services per week for adults aged 18-64 with a Learning disability during year ended 31 March,Average gross expenditure per day care or day services client for adults aged 18-64 with a Learning disability,Gross total cost for own provision day care or day services for adults aged 18-64 with a Learning disability during year ended 31 March (£000's),The average number of clients of own provision day care or day services per week for adults aged 18-64 with a Learning disability during year ended 31 March,Average gross expenditure per own provision day care or day services client for adults aged 18-64 with a Learning disability,Gross total cost for day care or day services for adults aged 18-64 with a Learning disability provided by others during year ended 31 March (£000's),The average number of clients of day care or day services per week for adults aged 18-64 with a Learning disability provided by others during year ended 31 March,Average gross expenditure per day care or day services client for adults aged 18-64 with a Learning disability provided by others,Gross total cost for day care or day services for adults aged 18-64 with mental health needs during year ended 31 March (£000's),The average number of clients of day care or day services per week for adults aged 18-64 with mental health needs during year ended 31 March,Average gross expenditure per day care or day services client for adults aged 18-64 with mental health needs,Gross total cost for own provision day care or day services for adults aged 18-64 with mental health needs during year ended 31 March (£000's),The average number of clients of own provision day care or day services per week for adults aged 18-64 with mental health needs during year ended 31 March,Average gross expenditure per own provision day care or day services client for adults aged 18-64 with mental health needs,Gross total cost for day care or day services for adults aged 18-64 with mental health needs provided by others during year ended 31 March (£000's),The average number of clients of day care or day services per week for adults aged 18-64 with mental health needs provided by others during year ended 31 March,Average gross expenditure per day care or day services client for adults aged 18-64 with mental health needs provided by others,Gross total cost for day care or day services for adults aged 18-64 with a Physical disability during year ended 31 March (£000's),The average number of clients of day care or day services per week for adults aged 18-64 with a Physical disability during year ended 31 March,Average gross expenditure per day care or day services client for adults aged 18-64 with a Physical disability,Gross total cost for own provision day care or day services for adults aged 18-64 with a Physical disability during year ended 31 March (£000's),The average number of clients of own provision day care or day services per week for adults aged 18-64 with a Physical disability during year ended 31 March,Average gross expenditure per own provision day care or day services client for adults aged 18-64 with a Physical disability,Gross total cost for day care or day services for adults aged 18-64 with a Physical disability provided by others during year ended 31 March (£000's),The average number of clients of day care or day services per week for adults aged 18-64 with a Physical disability provided by others during year ended 31 March,Average gross expenditure per day care or day services client for adults aged 18-64 with a Physical disability provided by others,Gross total cost for day care or day services to adults and older people during year ended 31 March (£000's),Number of adults and older people receiving day care or day services at 31 March,Average gross weekly expenditure on day care or day services per adult and older person receiving day care or day services at 31 March,Gross total cost for day care or day services to older people during year ended 31 March (£000's),Number of older people receiving day care or day services at 31 March,Average gross weekly expenditure on day care or day services per older person receiving day care or day services at 31 March,Gross total cost for day care or day services to adults aged under 65 with a Learning disability during year ended 31 March (£000's),Number of adults aged under 65 with a Learning disability receiving day care or day services at 31 March,Average gross weekly expenditure on day care or day services per adult aged under 65 with a Learning disability receiving day care or day services at 31 March,Gross total cost for day care or day services to adults aged under 65 with mental health needs during year ended 31 March (£000's),Number of adults aged under 65 with mental health needs receiving day care or day services at 31 March,Average gross weekly expenditure on day care or day services per adult aged under 65 with mental health needs receiving day care or day services at 31 March,Gross total cost for day care or day services to adults aged under 65 with a Physical disability during year ended 31 March (£000's),Number of adults aged under 65 with a Physical disability receiving day care or day services at 31 March,Average gross weekly expenditure on day care or day services per adult aged under 65 with a Physical disability receiving day care or day services at 31 March,Gross total cost for meals for all adult client groups and older people during year ended 31 March (£000's),The average number of meals per week provided for all adult client groups and older people,Average gross cost per meal,Gross total cost for meals provided by LA for all adult client groups and older people during year ended 31 March (£000's),The average number of meals per week provided by LA for all adult client groups and older people,Average gross cost per meal provided by LA,Gross total cost for meals provided by independent sector for all adult client groups and older people during year ended 31 March (£000's),The average number of meals per week provided by independent sector for all adult client groups and older people,Average gross cost per meal provided by independent sector,Gross total cost for providing meals to adults and older people during year ended 31 March (£000's),Number of adults and older people receiving meals at 31 March,Average gross weekly expenditure on meals per adult and older person receiving them at 31 March,Gross total cost for providing meals to older people during year ended 31 March (£000's),Number of older people receiving meals at 31 March,Average gross weekly expenditure on meals per older person receiving them at 31 March
,2.1,2.1,2.1,2.2,2.2,2.2,2.2A,2.2A,2.2A,2.3,2.3,2.3,2.4,2.4,2.4,2.5,2.5,2.5,2.6,2.6,2.6,2.7,2.7,2.7,2.7A,2.7A,2.7A,2.8,2.8,2.8,2.9,2.9,2.9,2.10,2.10,2.10,2.11,2.11,2.11,2.12,2.12,2.12,2.12A,2.12A,2.12A,2.13,2.13,2.13,2.14,2.14,2.14,2.15,2.15,2.15,2.16,2.16,2.16,2.17,2.17,2.17,2.17A,2.17A,2.17A,2.18,2.18,2.18,2.19,2.19,2.19,2.20,2.20,2.20,2.21,2.21,2.21,2.22A,2.22A,2.22A,2.23A,2.23A,2.23A,2.24A,2.24A,2.24A,2.25,2.25,2.25,2.26,2.26,2.26,2.27,2.27,2.27,2.28,2.28,2.28,2.29,2.29,2.29,2.30,2.30,2.30,2.31,2.31,2.31,2.32,2.32,2.32,2.33,2.33,2.33,2.34,2.34,2.34,2.34A,2.34A,2.34A,2.35,2.35,2.35,2.36,2.36,2.36,2.36A,2.36A,2.36A,2.37,2.37,2.37,2.38,2.38,2.38,2.38A,2.38A,2.38A,2.39,2.39,2.39,2.40,2.40,2.40,2.40A,2.40A,2.40A,2.41,2.41,2.41,2.42,2.42,2.42,2.43,2.43,2.43,2.44,2.44,2.44,2.45,2.45,2.45,2.46,2.46,2.46,2.47,2.47,2.47,2.52A,2.52A,2.52A,2.53,2.53,2.53,2.54,2.54,2.54,2.55,2.55,2.55,2.56,2.56,2.56
,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost,Numerator,Denominator,Unit Cost
102 - Cumbria ,"126,524","241,176",524.6,"66,915","126,542",528.8,"66,915","126,204",530.2,"14,673","28,964",506.6,"52,242","97,578",535.4,"24,749","39,260",630.4,"27,493","58,318",471.4,"12,426","12,168","1,021.2","12,426","12,168","1,021.2",913,"1,614",565.7,"11,513","10,554","1,090.9",968,"1,679",576.5,"10,545","8,875","1,188.2","2,199","3,198",687.6,"1,699","1,820",933.5,215,260,826.9,"1,984","2,938",675.3,30,52,576.9,"1,954","2,886",677.1,"1,519","2,756",551.2,"1,472","2,756",534.1,728,"1,131",643.7,791,"1,625",486.8,126,218,578.0,665,"1,407",472.6,"43,465","3,147,215",13.8,"10,254","448,945",22.8,"33,211","2,698,270",12.3,"43,465","3,670",227.7,"23,186","2,705",165.0,"16,464",460,685.3,"1,417",85,313.2,"2,398",395,117.3,"9,958","1,625",117.8,"3,493",795,84.4,"2,276",245,179.4,208,100,39.2,"3,981",475,161.9,"2,077",890,44.8,"1,185",435,52.1,892,455,37.8,"2,631",415,121.3,"1,916",195,188.0,715,220,62.2,"2,058",350,113.7,"1,583",165,186.8,475,185,49.4,"2,942",575,98.6,"2,613",270,186.8,329,305,20.7,"9,708","1,800",103.7,"2,077",680,58.7,"2,631",685,74.0,"2,058",240,163.5,"2,942",175,323.3,416,"1,582",5.1,406,"1,540",5.1,10,42,4.6,416,440,18.2,416,415,19.2
104 - Northumberland,"81,396","141,601",574.8,"38,345","79,365",483.1,"37,312","79,365",470.1,"7,494","16,724",448.1,"30,851","62,641",492.5,"1,773",801,"2,213.5","29,078","61,840",470.2,"13,635","11,338","1,202.6","13,314","11,338","1,174.3",4,6,666.7,"13,631","11,332","1,202.9",884,429,"2,060.6","12,747","10,903","1,169.1","2,224","3,531",629.8,671,"3,531",190.0,329,491,670.1,"1,895","3,040",623.4,0,0,.,"1,895","3,040",623.4,"1,650","2,439",676.5,"1,650","2,439",676.5,516,779,662.4,"1,134","1,660",683.1,0,0,.,"1,134","1,660",683.1,"25,542","1,396,611",18.3,"6,309","89,884",70.2,"19,233","1,306,727",14.7,"25,542","1,930",254.2,"16,040","1,450",213.0,"5,992",195,584.9,939,75,247.4,"2,571",215,231.0,"3,108",405,147.9,"1,045",170,119.6,"1,174",110,203.4,101,15,129.5,788,110,137.8,"3,168",435,139.4,"1,479",50,568.8,"1,689",385,83.9,"6,790",490,266.5,"5,220",265,378.8,"1,570",225,134.2,"1,680",280,115.8,181,0,"1,740.4","1,499",275,104.1,415,40,204.6,136,0,"1,307.7",279,35,145.0,"12,053",925,251.1,"3,168",345,176.1,"6,790",365,357.7,"1,680",175,182.5,415,35,228.0,0,0,.,0,0,.,0,0,.,0,0,.,0,0,.
106 - Gateshead ,"55,902","82,566",677.1,"27,558","50,376",547.0,"26,977","50,376",535.5,"5,819","12,878",451.9,"21,739","37,498",579.7,"3,752","3,965",946.3,"17,987","33,533",536.4,"10,001","7,420","1,347.8","9,906","7,420","1,335.0",82,78,"1,051.3","9,919","7,342","1,351.0",403,56,"7,196.4","9,516","7,286","1,306.1","1,426","2,028",703.2,"1,407","2,028",693.8,301,356,845.5,"1,125","1,672",672.8,19,22,863.6,"1,106","1,650",670.3,"2,347","2,098","1,118.7","2,305","2,098","1,098.7",519,508,"1,021.7","1,828","1,590","1,149.7",92,110,836.4,"1,736","1,480","1,173.0","14,570","797,684",18.3,"6,727","212,212",31.7,"7,843","585,472",13.4,"14,570","1,330",210.5,"12,246","1,030",229.1,"1,092",150,140.0,139,45,58.1,"1,093",105,196.4,"3,319",335,189.4,713,105,129.4,752,75,190.3,127,15,143.7,"1,727",135,244.2,907,210,82.3,696,145,92.3,211,65,60.6,"3,472",215,312.0,"2,772",185,291.3,700,30,434.2,434,50,163.7,412,50,165.1,22,5,141.0,202,30,134.0,125,20,109.3,77,5,211.5,"5,015",385,250.5,907,165,106.4,"3,472",155,430.8,434,45,181.4,202,20,194.2,352,"1,088",6.2,352,"1,088",6.2,0,0,.,352,235,28.6,337,225,28.5
107 - Newcastle upon Tyne ,"87,560","120,527",726.5,"34,618","57,886",598.0,"30,366","56,448",537.9,"10,733","19,178",559.7,"23,885","38,708",617.0,"4,858","2,364","2,055.0","19,027","36,344",523.5,"4,353","4,040","1,077.6","4,318","3,623","1,191.8",494,383,"1,290.3","3,859","3,657","1,055.3",441,255,"1,731.3","3,418","3,402","1,004.6","3,367","4,982",675.7,"2,739","3,890",704.1,"1,297","2,534",511.7,"2,070","2,448",845.5,715,674,"1,060.4","1,355","1,774",763.9,"2,285","2,815",811.8,"2,264","2,815",804.1,"1,219","1,338",910.9,"1,067","1,477",722.1,128,60,"2,138.0",938,"1,417",662.2,"42,937","2,569,472",16.7,"6,442","182,474",35.3,"36,495","2,386,998",15.3,"42,937","2,335",353.9,"15,387","1,540",192.0,"23,640",425,"1,067.2",656,120,103.4,"3,254",250,248.3,"7,384",740,191.6,"1,678",195,164.7,"3,448",275,242.0,257,65,74.9,"2,000",200,192.3,"1,169",365,61.6,196,75,49.7,973,290,64.7,"1,945",105,356.3,"1,702",75,436.4,243,30,156.0,94,35,51.7,34,5,128.9,61,30,38.9,311,45,130.0,31,0,296.5,280,45,122.4,"3,520",505,134.0,"1,169",330,68.6,"1,945",95,385.7,94,35,53.2,311,45,130.0,425,770,10.6,425,770,10.6,0,0,.,425,160,50.4,385,145,51.1
108 - North Tyneside,"40,890","58,045",704.5,"21,329","40,818",522.5,"19,105","40,818",468.1,"5,954","10,387",573.2,"15,375","30,431",505.2,"1,322","1,286","1,028.2","14,053","29,145",482.2,"7,734","4,716","1,640.0","6,292","4,716","1,334.2",17,11,"1,545.5","7,717","4,705","1,640.2","1,572",830,"1,894.0","6,145","3,875","1,585.9","1,300","1,738",748.1,303,438,692.2,214,283,756.2,"1,086","1,455",746.5,0,0,.,"1,086","1,455",746.5,901,"1,518",593.5,717,"1,518",472.3,223,268,832.1,678,"1,250",542.3,0,0,.,678,"1,250",542.3,"9,626","629,820",15.3,"2,878","65,507",43.9,"6,748","564,313",12.0,"9,626","1,170",157.9,"8,133","1,010",154.7,387,20,372.1,47,10,113.0,"1,059",130,157.9,"4,923",400,237.9,478,85,109.4,"3,245",190,328.4,75,25,53.4,"1,125",95,223.0,708,150,92.0,0,0,.,708,150,92.0,"3,777",225,324.3,"2,024",125,306.5,"1,753",95,347.5,817,150,106.2,212,90,44.3,605,55,207.8,205,20,207.5,0,0,.,205,20,207.5,"5,507",360,295.8,708,150,91.4,"3,777",155,474.7,817,35,436.4,205,20,207.5,345,"1,131",5.9,345,"1,131",5.9,0,0,.,345,220,30.2,345,200,33.2
109 - South Tyneside,"40,157","90,041",446.0,"20,820","44,056",472.6,"16,299","43,951",370.8,"5,735","11,825",485.0,"15,085","32,231",468.0,"3,017","2,196","1,373.9","12,068","30,035",401.8,"5,542","6,290",881.1,"4,260","4,617",922.7,"1,299",981,"1,324.2","4,243","5,309",799.2,0,0,.,"4,243","5,309",799.2,"2,103","3,347",628.3,"1,657","3,347",495.1,703,848,829.0,"1,400","2,499",560.2,86,64,"1,343.8","1,314","2,435",539.6,"1,274","1,664",765.6,847,"1,664",509.0,793,878,903.2,481,786,612.0,52,38,"1,368.4",429,748,573.5,"10,418","683,076",15.3,"3,033","128,007",23.7,"7,385","555,069",13.3,"10,418","1,310",153.1,"7,804","1,130",132.8,898,65,269.8,192,15,284.0,"1,524",100,290.2,"3,617",660,105.6,"1,020",250,79.1,892,135,129.0,232,70,62.0,"1,473",205,138.2,854,425,38.5,783,305,49.0,71,120,11.4,"3,971",225,336.4,"2,220",175,241.2,"1,751",50,673.5,6,0,.,6,0,.,0,0,.,22,0,.,22,0,.,0,0,.,"4,853",545,171.6,854,280,58.7,"3,971",235,325.0,6,5,28.8,22,25,16.9,45,256,3.4,39,211,3.6,6,45,2.6,45,20,45.5,45,20,45.5
