"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"145",8.91247994074805,"Residential","MERTON","In House",1444,2001
"146",25.7182657147832,"Residential","NEWHAM","In House",5908,2001
"147",8.3669936526255,"Residential","REDBRIDGE","In House",2030,2001
"148",49.8899610631454,"Residential","RICHMOND UPON THAMES","In House",8841,2001
"149",32.2884012539185,"Residential","SUTTON","In House",5356,2001
"150",33.4579439252336,"Residential","WALTHAM FOREST","In House",9308,2001
"151",24.1954707985697,"Residential","BARNSLEY","In House",10556,2002
"152",33.3108428583835,"Residential","BIRMINGHAM","In House",49864,2002
"153",28.3555822638108,"Residential","BOLTON","In House",13212,2002
"154",27.3890527695837,"Residential","BRADFORD","In House",20891,2002
"155",37.8178835110747,"Residential","BURY","In House",11986,2002
"156",26.6833085953313,"Residential","CALDERDALE","In House",7910,2002
"157",NA,"Residential","COVENTRY","In House",NA,2002
"158",NA,"Residential","DONCASTER","In House",NA,2002
"159",27.0012852290462,"Residential","DUDLEY","In House",11765,2002
"160",30.7903730790373,"Residential","GATESHEAD","In House",12883,2002
"161",33.6300677228572,"Residential","KIRKLEES","In House",21949,2002
"162",0,"Residential","KNOWSLEY","In House",0,2002
"163",39.6287808052514,"Residential","LEEDS","In House",42018,2002
"164",14.5487359570211,"Residential","LIVERPOOL","In House",10399,2002
"165",2.15415684954561,"Residential","MANCHESTER","In House",1664,2002
"166",10.303743735174,"Residential","NEWCASTLE UPON TYNE","In House",5777,2002
"167",16.3366223300749,"Residential","NORTH TYNESIDE","In House",7136,2002
"168",13.9311769915236,"Residential","OLDHAM","In House",6607,2002
"169",21.5048319281485,"Residential","ROCHDALE","In House",9769,2002
"170",26.6739846322722,"Residential","ROTHERHAM","In House",12636,2002
"171",24.0171370967742,"Residential","SALFORD","In House",10483,2002
"172",33.2952598515134,"Residential","SANDWELL","In House",15158,2002
"173",13.4683042956159,"Residential","SEFTON","In House",6393,2002
"174",24.300744162176,"Residential","SHEFFIELD","In House",24622,2002
