"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"5140",60.3174603174603,"Day care","106 GATESHEAD","In House",190,2012
"5141",20.9394956292206,"Home care","106 GATESHEAD","In House",176900,2012
"5142",9.67741935483871,"Residential","106 GATESHEAD","In House",3675,2012
"5143",65.9574468085106,"Day care","107 NEWCASTLE UPON TYNE","External",465,2012
"5144",91.6033995851924,"Home care","107 NEWCASTLE UPON TYNE","External",2393835,2012
"5145",94.5814010251403,"Residential","107 NEWCASTLE UPON TYNE","External",38750,2012
"5146",34.0425531914894,"Day care","107 NEWCASTLE UPON TYNE","In House",240,2012
"5147",8.39660041480756,"Home care","107 NEWCASTLE UPON TYNE","In House",219425,2012
"5148",5.41859897485965,"Residential","107 NEWCASTLE UPON TYNE","In House",2220,2012
"5149",71.1409395973154,"Day care","108 NORTH TYNESIDE","External",530,2012
"5150",81.812105867367,"Home care","108 NORTH TYNESIDE","External",520235,2012
"5151",90.9575326982077,"Residential","108 NORTH TYNESIDE","External",28165,2012
"5152",28.8590604026846,"Day care","108 NORTH TYNESIDE","In House",215,2012
"5153",18.187894132633,"Home care","108 NORTH TYNESIDE","In House",115655,2012
"5154",9.04246730179235,"Residential","108 NORTH TYNESIDE","In House",2800,2012
"5155",36.551724137931,"Day care","109 SOUTH TYNESIDE","External",265,2012
"5156",98.3845877169319,"Home care","109 SOUTH TYNESIDE","External",1094135,2012
"5157",92.4729419481797,"Residential","109 SOUTH TYNESIDE","External",28195,2012
"5158",63.448275862069,"Day care","109 SOUTH TYNESIDE","In House",460,2012
"5159",1.61541228306807,"Home care","109 SOUTH TYNESIDE","In House",17965,2012
"5160",7.52705805182027,"Residential","109 SOUTH TYNESIDE","In House",2295,2012
"5161",49.6240601503759,"Day care","110 SUNDERLAND","External",330,2012
"5162",84.4614709587322,"Home care","110 SUNDERLAND","External",895110,2012
"5163",94.7403241812769,"Residential","110 SUNDERLAND","External",42960,2012
"5164",50.3759398496241,"Day care","110 SUNDERLAND","In House",335,2012
"5165",15.5385290412678,"Home care","110 SUNDERLAND","In House",164675,2012
"5166",5.25967581872312,"Residential","110 SUNDERLAND","In House",2385,2012
"5167",40.7894736842105,"Day care","111 HARTLEPOOL","External",155,2012
"5168",87.1502171936559,"Home care","111 HARTLEPOOL","External",258810,2012
"5169",100,"Residential","111 HARTLEPOOL","External",18660,2012
"5170",59.2105263157895,"Day care","111 HARTLEPOOL","In House",225,2012
"5171",12.8497828063441,"Home care","111 HARTLEPOOL","In House",38160,2012
"5172",0,"Residential","111 HARTLEPOOL","In House",0,2012
"5173",19.047619047619,"Day care","112 MIDDLESBROUGH","External",120,2012
"5174",97.8766827360378,"Home care","112 MIDDLESBROUGH","External",860845,2012
"5175",97.2092245989305,"Residential","112 MIDDLESBROUGH","External",29085,2012
"5176",80.952380952381,"Day care","112 MIDDLESBROUGH","In House",510,2012
"5177",2.12331726396216,"Home care","112 MIDDLESBROUGH","In House",18675,2012
"5178",2.79077540106952,"Residential","112 MIDDLESBROUGH","In House",835,2012
"5179",28,"Day care","113 REDCAR AND CLEVELAND","External",175,2012
"5180",92.706257728458,"Home care","113 REDCAR AND CLEVELAND","External",723475,2012
"5181",100,"Residential","113 REDCAR AND CLEVELAND","External",30955,2012
"5182",72,"Day care","113 REDCAR AND CLEVELAND","In House",450,2012
"5183",7.29374227154198,"Home care","113 REDCAR AND CLEVELAND","In House",56920,2012
"5184",0,"Residential","113 REDCAR AND CLEVELAND","In House",0,2012
"5185",18.1818181818182,"Day care","114 STOCKTON ON TEES","External",90,2012
"5186",91.5370797597873,"Home care","114 STOCKTON ON TEES","External",519775,2012
"5187",97.7885575688401,"Residential","114 STOCKTON ON TEES","External",34270,2012
"5188",81.8181818181818,"Day care","114 STOCKTON ON TEES","In House",405,2012
"5189",8.46292024021274,"Home care","114 STOCKTON ON TEES","In House",48055,2012
"5190",2.21144243115994,"Residential","114 STOCKTON ON TEES","In House",775,2012
"5191",60.625,"Day care","116 DURHAM","External",1455,2012
"5192",90.122655217101,"Home care","116 DURHAM","External",1721185,2012
"5193",95.5577918343876,"Residential","116 DURHAM","External",99705,2012
"5194",39.375,"Day care","116 DURHAM","In House",945,2012
"5195",9.87734478289896,"Home care","116 DURHAM","In House",188640,2012
"5196",4.44220816561242,"Residential","116 DURHAM","In House",4635,2012
"5197",51.8518518518518,"Day care","117 DARLINGTON","External",140,2012
"5198",88.4476091672168,"Home care","117 DARLINGTON","External",468905,2012
"5199",100,"Residential","117 DARLINGTON","External",25255,2012
"5200",48.1481481481481,"Day care","117 DARLINGTON","In House",130,2012
"5201",11.5523908327832,"Home care","117 DARLINGTON","In House",61245,2012
"5202",0,"Residential","117 DARLINGTON","In House",0,2012
"5203",76.0683760683761,"Day care","204 BARNSLEY","External",445,2012
"5204",80.9603051436905,"Home care","204 BARNSLEY","External",866000,2012
"5205",100,"Residential","204 BARNSLEY","External",49520,2012
"5206",23.9316239316239,"Day care","204 BARNSLEY","In House",140,2012
"5207",19.0396948563095,"Home care","204 BARNSLEY","In House",203660,2012
"5208",0,"Residential","204 BARNSLEY","In House",0,2012
"5209",28.5,"Day care","205 DONCASTER","External",285,2012
"5210",87.714465226427,"Home care","205 DONCASTER","External",725960,2012
"5211",80.6121463744327,"Residential","205 DONCASTER","External",41745,2012
"5212",71.5,"Day care","205 DONCASTER","In House",715,2012
"5213",12.2855347735731,"Home care","205 DONCASTER","In House",101680,2012
"5214",19.3878536255672,"Residential","205 DONCASTER","In House",10040,2012
"5215",9.84455958549223,"Day care","206 ROTHERHAM","External",95,2012
"5216",86.7631530279258,"Home care","206 ROTHERHAM","External",727175,2012
"5217",90.0822720613096,"Residential","206 ROTHERHAM","External",39965,2012
"5218",90.1554404145078,"Day care","206 ROTHERHAM","In House",870,2012
"5219",13.2368469720742,"Home care","206 ROTHERHAM","In House",110940,2012
"5220",9.91772793869041,"Residential","206 ROTHERHAM","In House",4400,2012
"5221",66.1764705882353,"Day care","207 SHEFFIELD","External",900,2012
"5222",65.9043126104002,"Home care","207 SHEFFIELD","External",1529705,2012
"5223",94.1612604263207,"Residential","207 SHEFFIELD","External",60960,2012
"5224",33.8235294117647,"Day care","207 SHEFFIELD","In House",460,2012
"5225",34.0956873895998,"Home care","207 SHEFFIELD","In House",791395,2012
"5226",5.83873957367933,"Residential","207 SHEFFIELD","In House",3780,2012
"5227",62.3268698060942,"Day care","209 BRADFORD","External",1125,2012
"5228",79.3472640340003,"Home care","209 BRADFORD","External",1120185,2012
"5229",74.1021111952225,"Residential","209 BRADFORD","External",44050,2012
"5230",37.6731301939058,"Day care","209 BRADFORD","In House",680,2012
"5231",20.6527359659996,"Home care","209 BRADFORD","In House",291565,2012
"5232",25.8978888047775,"Residential","209 BRADFORD","In House",15395,2012
"5233",40.1069518716578,"Day care","210 CALDERDALE","External",375,2012
"5234",89.8738563545055,"Home care","210 CALDERDALE","External",868860,2012
"5235",94.1303919637581,"Residential","210 CALDERDALE","External",23895,2012
"5236",59.8930481283422,"Day care","210 CALDERDALE","In House",560,2012
"5237",10.1261436454945,"Home care","210 CALDERDALE","In House",97895,2012
"5238",5.86960803624188,"Residential","210 CALDERDALE","In House",1490,2012
"5239",64.3145161290323,"Day care","211 KIRKLEES","External",1595,2012
"5240",79.163229286975,"Home care","211 KIRKLEES","External",791660,2012
"5241",91.3405495420483,"Residential","211 KIRKLEES","External",43880,2012
"5242",35.6854838709677,"Day care","211 KIRKLEES","In House",885,2012
"5243",20.836770713025,"Home care","211 KIRKLEES","In House",208375,2012
"5244",8.65945045795171,"Residential","211 KIRKLEES","In House",4160,2012
"5245",11.6959064327485,"Day care","212 LEEDS","External",300,2012
"5246",72.0687315302583,"Home care","212 LEEDS","External",1794915,2012
"5247",75.1382413531389,"Residential","212 LEEDS","External",69300,2012
"5248",88.3040935672515,"Day care","212 LEEDS","In House",2265,2012
"5249",27.9312684697417,"Home care","212 LEEDS","In House",695645,2012
"5250",24.8617586468611,"Residential","212 LEEDS","In House",22930,2012
"5251",27.4809160305344,"Day care","213 WAKEFIELD","External",180,2012
"5252",71.0154258886653,"Home care","213 WAKEFIELD","External",1191195,2012
"5253",91.5502793296089,"Residential","213 WAKEFIELD","External",45885,2012
"5254",72.5190839694656,"Day care","213 WAKEFIELD","In House",475,2012
"5255",28.9845741113347,"Home care","213 WAKEFIELD","In House",486180,2012
"5256",8.44972067039106,"Residential","213 WAKEFIELD","In House",4235,2012
"5257",16.9811320754717,"Day care","214 EAST RIDING OF YORKSHIRE","External",135,2012
"5258",92.9549090478166,"Home care","214 EAST RIDING OF YORKSHIRE","External",941280,2012
"5259",95.5460761558246,"Residential","214 EAST RIDING OF YORKSHIRE","External",76155,2012
"5260",83.0188679245283,"Day care","214 EAST RIDING OF YORKSHIRE","In House",660,2012
"5261",7.04509095218344,"Home care","214 EAST RIDING OF YORKSHIRE","In House",71340,2012
"5262",4.4539238441754,"Residential","214 EAST RIDING OF YORKSHIRE","In House",3550,2012
"5263",27.9569892473118,"Day care","215 KINGSTON UPON HULL","External",130,2012
"5264",89.1139506958365,"Home care","215 KINGSTON UPON HULL","External",931370,2012
"5265",95.0143061516452,"Residential","215 KINGSTON UPON HULL","External",66415,2012
"5266",72.0430107526882,"Day care","215 KINGSTON UPON HULL","In House",335,2012
"5267",10.8860493041635,"Home care","215 KINGSTON UPON HULL","In House",113775,2012
"5268",4.98569384835479,"Residential","215 KINGSTON UPON HULL","In House",3485,2012
"5269",3.94736842105263,"Day care","216 NORTH EAST LINCOLNSHIRE","External",15,2012
"5270",93.8269943786628,"Home care","216 NORTH EAST LINCOLNSHIRE","External",627590,2012
"5271",93.2782116061859,"Residential","216 NORTH EAST LINCOLNSHIRE","External",30460,2012
"5272",96.0526315789474,"Day care","216 NORTH EAST LINCOLNSHIRE","In House",365,2012
"5273",6.17300562133716,"Home care","216 NORTH EAST LINCOLNSHIRE","In House",41290,2012
"5274",6.72178839381412,"Residential","216 NORTH EAST LINCOLNSHIRE","In House",2195,2012
"5275",9.75609756097561,"Day care","217 NORTH LINCOLNSHIRE","External",40,2012
"5276",91.5021516347988,"Home care","217 NORTH LINCOLNSHIRE","External",412510,2012
"5277",93.2136848008974,"Residential","217 NORTH LINCOLNSHIRE","External",33240,2012
"5278",90.2439024390244,"Day care","217 NORTH LINCOLNSHIRE","In House",370,2012
"5279",8.49784836520119,"Home care","217 NORTH LINCOLNSHIRE","In House",38310,2012
"5280",6.78631519910264,"Residential","217 NORTH LINCOLNSHIRE","In House",2420,2012
"5281",NA,"Day care","218 NORTH YORKSHIRE","External",0,2012
"5282",72.1918439641638,"Home care","218 NORTH YORKSHIRE","External",1542700,2012
"5283",73.1696328001802,"Residential","218 NORTH YORKSHIRE","External",48720,2012
"5284",NA,"Day care","218 NORTH YORKSHIRE","In House",0,2012
"5285",27.8081560358362,"Home care","218 NORTH YORKSHIRE","In House",594245,2012
"5286",26.8303671998198,"Residential","218 NORTH YORKSHIRE","In House",17865,2012
"5287",49,"Day care","219 YORK","External",245,2012
"5288",82.9299436995763,"Home care","219 YORK","External",357200,2012
"5289",51.0106681639528,"Residential","219 YORK","External",9085,2012
"5290",51,"Day care","219 YORK","In House",255,2012
"5291",17.0700563004237,"Home care","219 YORK","In House",73525,2012
"5292",48.9893318360472,"Residential","219 YORK","In House",8725,2012
"5293",22.5,"Day care","304 BOLTON","External",135,2012
"5294",60.8666983172443,"Home care","304 BOLTON","External",461540,2012
"5295",86.2752477731778,"Residential","304 BOLTON","External",34385,2012
"5296",77.5,"Day care","304 BOLTON","In House",465,2012
"5297",39.1333016827557,"Home care","304 BOLTON","In House",296740,2012
"5298",13.7247522268222,"Residential","304 BOLTON","In House",5470,2012
"5299",12.4352331606218,"Day care","305 BURY","External",120,2012
"5300",88.4656978709023,"Home care","305 BURY","External",392655,2012
"5301",86.4255963650133,"Residential","305 BURY","External",22825,2012
"5302",87.5647668393782,"Day care","305 BURY","In House",845,2012
"5303",11.5343021290977,"Home care","305 BURY","In House",51195,2012
"5304",13.5744036349867,"Residential","305 BURY","In House",3585,2012
"5305",47.7011494252874,"Day care","306 MANCHESTER","External",415,2012
"5306",77.6910497833673,"Home care","306 MANCHESTER","External",2304200,2012
"5307",99.3893846876468,"Residential","306 MANCHESTER","External",52900,2012
"5308",52.2988505747126,"Day care","306 MANCHESTER","In House",455,2012
"5309",22.3089502166327,"Home care","306 MANCHESTER","In House",661650,2012
"5310",0.610615312353217,"Residential","306 MANCHESTER","In House",325,2012
"5311",12.9943502824859,"Day care","307 OLDHAM","External",115,2012
"5312",87.7091886640538,"Home care","307 OLDHAM","External",659060,2012
"5313",92.8616791566112,"Residential","307 OLDHAM","External",36555,2012
"5314",87.0056497175141,"Day care","307 OLDHAM","In House",770,2012
"5315",12.2908113359462,"Home care","307 OLDHAM","In House",92355,2012
"5316",7.1383208433888,"Residential","307 OLDHAM","In House",2810,2012
"5317",23.728813559322,"Day care","308 ROCHDALE","External",140,2012
"5318",92.1404240095814,"Home care","308 ROCHDALE","External",592380,2012
"5319",95.8592132505176,"Residential","308 ROCHDALE","External",37040,2012
"5320",76.271186440678,"Day care","308 ROCHDALE","In House",450,2012
"5321",7.85957599041857,"Home care","308 ROCHDALE","In House",50530,2012
"5322",4.1407867494824,"Residential","308 ROCHDALE","In House",1600,2012
"5323",16.40625,"Day care","309 SALFORD","External",105,2012
"5324",81.1042120244433,"Home care","309 SALFORD","External",1484495,2012
"5325",96.551215917465,"Residential","309 SALFORD","External",32755,2012
"5326",83.59375,"Day care","309 SALFORD","In House",535,2012
"5327",18.8957879755567,"Home care","309 SALFORD","In House",345860,2012
"5328",3.448784082535,"Residential","309 SALFORD","In House",1170,2012
"5329",90.4761904761905,"Day care","310 STOCKPORT","External",570,2012
"5330",75.9934387141968,"Home care","310 STOCKPORT","External",873290,2012
"5331",100,"Residential","310 STOCKPORT","External",43185,2012
"5332",9.52380952380952,"Day care","310 STOCKPORT","In House",60,2012
"5333",24.0065612858032,"Home care","310 STOCKPORT","In House",275875,2012
"5334",0,"Residential","310 STOCKPORT","In House",0,2012
"5335",43.5114503816794,"Day care","311 TAMESIDE","External",285,2012
"5336",70.9542020333924,"Home care","311 TAMESIDE","External",570525,2012
"5337",NA,"Residential","311 TAMESIDE","External",0,2012
"5338",56.4885496183206,"Day care","311 TAMESIDE","In House",370,2012
"5339",29.0457979666076,"Home care","311 TAMESIDE","In House",233550,2012
"5340",NA,"Residential","311 TAMESIDE","In House",0,2012
"5341",58.5365853658537,"Day care","312 TRAFFORD","External",120,2012
"5342",86.0523564559346,"Home care","312 TRAFFORD","External",621440,2012
"5343",90.6569019085664,"Residential","312 TRAFFORD","External",20425,2012
"5344",41.4634146341463,"Day care","312 TRAFFORD","In House",85,2012
"5345",13.9476435440654,"Home care","312 TRAFFORD","In House",100725,2012
"5346",9.34309809143364,"Residential","312 TRAFFORD","In House",2105,2012
"5347",26.5765765765766,"Day care","313 WIGAN","External",295,2012
"5348",78.2280541100249,"Home care","313 WIGAN","External",1764070,2012
"5349",96.6858260975908,"Residential","313 WIGAN","External",39530,2012
"5350",73.4234234234234,"Day care","313 WIGAN","In House",815,2012
"5351",21.7719458899751,"Home care","313 WIGAN","In House",490965,2012
"5352",3.3141739024092,"Residential","313 WIGAN","In House",1355,2012
"5353",53.3333333333333,"Day care","315 KNOWSLEY","External",520,2012
"5354",88.4278105965535,"Home care","315 KNOWSLEY","External",1733415,2012
"5355",100,"Residential","315 KNOWSLEY","External",22840,2012
"5356",46.6666666666667,"Day care","315 KNOWSLEY","In House",455,2012
"5357",11.5721894034465,"Home care","315 KNOWSLEY","In House",226845,2012
"5358",0,"Residential","315 KNOWSLEY","In House",0,2012
"5359",66.5064102564102,"Day care","316 LIVERPOOL","External",2075,2012
"5360",84.5403782949896,"Home care","316 LIVERPOOL","External",1008330,2012
"5361",95.001609787508,"Residential","316 LIVERPOOL","External",59015,2012
"5362",33.4935897435897,"Day care","316 LIVERPOOL","In House",1045,2012
"5363",15.4596217050104,"Home care","316 LIVERPOOL","In House",184390,2012
"5364",4.99839021249195,"Residential","316 LIVERPOOL","In House",3105,2012
"5365",100,"Day care","317 SEFTON","External",825,2012
"5366",100,"Home care","317 SEFTON","External",2590600,2012
"5367",100,"Residential","317 SEFTON","External",48850,2012
"5368",0,"Day care","317 SEFTON","In House",0,2012
"5369",0,"Home care","317 SEFTON","In House",0,2012
"5370",0,"Residential","317 SEFTON","In House",0,2012
"5371",10.9090909090909,"Day care","318 ST HELENS","External",90,2012
"5372",96.6573277196458,"Home care","318 ST HELENS","External",624445,2012
"5373",90.4054952359849,"Residential","318 ST HELENS","External",20400,2012
"5374",89.0909090909091,"Day care","318 ST HELENS","In House",735,2012
"5375",3.34267228035416,"Home care","318 ST HELENS","In House",21595,2012
"5376",9.59450476401507,"Residential","318 ST HELENS","In House",2165,2012
"5377",23.7623762376238,"Day care","319 WIRRAL","External",240,2012
"5378",100,"Home care","319 WIRRAL","External",884535,2012
"5379",98.2392069910004,"Residential","319 WIRRAL","External",37660,2012
"5380",76.2376237623762,"Day care","319 WIRRAL","In House",770,2012
"5381",0,"Home care","319 WIRRAL","In House",0,2012
"5382",1.76079300899961,"Residential","319 WIRRAL","In House",675,2012
"5383",18.1818181818182,"Day care","321 HALTON","External",80,2012
"5384",71.0489053480013,"Home care","321 HALTON","External",423995,2012
"5385",92.4267369114257,"Residential","321 HALTON","External",14035,2012
"5386",81.8181818181818,"Day care","321 HALTON","In House",360,2012
"5387",28.9510946519987,"Home care","321 HALTON","In House",172770,2012
"5388",7.57326308857425,"Residential","321 HALTON","In House",1150,2012
"5389",21.9512195121951,"Day care","322 WARRINGTON","External",90,2012
"5390",90.4659533553572,"Home care","322 WARRINGTON","External",917370,2012
"5391",92.3717371737174,"Residential","322 WARRINGTON","External",20525,2012
"5392",78.0487804878049,"Day care","322 WARRINGTON","In House",320,2012
"5393",9.53404664464277,"Home care","322 WARRINGTON","In House",96680,2012
"5394",7.62826282628263,"Residential","322 WARRINGTON","In House",1695,2012
"5395",46.1832061068702,"Day care","323 LANCASHIRE","External",1210,2012
"5396",95.3685820472346,"Home care","323 LANCASHIRE","External",10107725,2012
"5397",88.5427111100242,"Residential","323 LANCASHIRE","External",181030,2012
"5398",53.8167938931298,"Day care","323 LANCASHIRE","In House",1410,2012
"5399",4.63141795276542,"Home care","323 LANCASHIRE","In House",490865,2012
"5400",11.4572888899758,"Residential","323 LANCASHIRE","In House",23425,2012
"5401",41.6666666666667,"Day care","324 BLACKBURN WITH DARWEN","External",100,2012
"5402",NA,"Home care","324 BLACKBURN WITH DARWEN","External",0,2012
"5403",86.3981762917933,"Residential","324 BLACKBURN WITH DARWEN","External",22740,2012
"5404",58.3333333333333,"Day care","324 BLACKBURN WITH DARWEN","In House",140,2012
"5405",NA,"Home care","324 BLACKBURN WITH DARWEN","In House",0,2012
"5406",13.6018237082067,"Residential","324 BLACKBURN WITH DARWEN","In House",3580,2012
"5407",47.0588235294118,"Day care","325 BLACKPOOL","External",200,2012
"5408",89.0141768101695,"Home care","325 BLACKPOOL","External",461810,2012
"5409",96.5765285733316,"Residential","325 BLACKPOOL","External",36250,2012
"5410",52.9411764705882,"Day care","325 BLACKPOOL","In House",225,2012
"5411",10.9858231898305,"Home care","325 BLACKPOOL","In House",56995,2012
"5412",3.42347142666844,"Residential","325 BLACKPOOL","In House",1285,2012
"5413",6.71641791044776,"Day care","326 CHESHIRE EAST","External",45,2012
"5414",83.7767737617135,"Home care","326 CHESHIRE EAST","External",550715,2012
"5415",91.631973355537,"Residential","326 CHESHIRE EAST","External",33015,2012
"5416",93.2835820895522,"Day care","326 CHESHIRE EAST","In House",625,2012
"5417",16.2232262382865,"Home care","326 CHESHIRE EAST","In House",106645,2012
"5418",8.36802664446295,"Residential","326 CHESHIRE EAST","In House",3015,2012
"5419",17.5675675675676,"Day care","327 CHESHIRE WEST AND CHESTER","External",195,2012
"5420",74.7238571881718,"Home care","327 CHESHIRE WEST AND CHESTER","External",1060070,2012
"5421",88.1149207209649,"Residential","327 CHESHIRE WEST AND CHESTER","External",32510,2012
"5422",82.4324324324324,"Day care","327 CHESHIRE WEST AND CHESTER","In House",915,2012
"5423",25.2761428118281,"Home care","327 CHESHIRE WEST AND CHESTER","In House",358580,2012
"5424",11.8850792790351,"Residential","327 CHESHIRE WEST AND CHESTER","In House",4385,2012
"5425",44.5454545454545,"Day care","404 WARWICKSHIRE","External",490,2012
"5426",95.1830515505207,"Home care","404 WARWICKSHIRE","External",2661775,2012
"5427",76.7867407549339,"Residential","404 WARWICKSHIRE","External",40075,2012
"5428",55.4545454545455,"Day care","404 WARWICKSHIRE","In House",610,2012
"5429",4.81694844947935,"Home care","404 WARWICKSHIRE","In House",134705,2012
"5430",23.2132592450661,"Residential","404 WARWICKSHIRE","In House",12115,2012
"5431",28.0373831775701,"Day care","406 BIRMINGHAM","External",450,2012
"5432",87.8126143711114,"Home care","406 BIRMINGHAM","External",4678700,2012
"5433",89.4448325898855,"Residential","406 BIRMINGHAM","External",83215,2012
"5434",71.9626168224299,"Day care","406 BIRMINGHAM","In House",1155,2012
"5435",12.1873856288886,"Home care","406 BIRMINGHAM","In House",649350,2012
"5436",10.5551674101145,"Residential","406 BIRMINGHAM","In House",9820,2012
"5437",20,"Day care","407 COVENTRY","External",130,2012
"5438",87.8725582942626,"Home care","407 COVENTRY","External",1690545,2012
"5439",91.9067971873707,"Residential","407 COVENTRY","External",33330,2012
"5440",80,"Day care","407 COVENTRY","In House",520,2012
"5441",12.1274417057374,"Home care","407 COVENTRY","In House",233315,2012
"5442",8.09320281262926,"Residential","407 COVENTRY","In House",2935,2012
"5443",19.0082644628099,"Day care","408 DUDLEY","External",115,2012
"5444",76.9134416808835,"Home care","408 DUDLEY","External",856585,2012
"5445",90.5916051558885,"Residential","408 DUDLEY","External",41115,2012
"5446",80.9917355371901,"Day care","408 DUDLEY","In House",490,2012
"5447",23.0865583191165,"Home care","408 DUDLEY","In House",257115,2012
"5448",9.40839484411149,"Residential","408 DUDLEY","In House",4270,2012
"5449",54.6583850931677,"Day care","409 SANDWELL","External",440,2012
"5450",90.7124206260666,"Home care","409 SANDWELL","External",1504275,2012
"5451",92.4385633270321,"Residential","409 SANDWELL","External",34230,2012
"5452",45.3416149068323,"Day care","409 SANDWELL","In House",365,2012
"5453",9.28757937393339,"Home care","409 SANDWELL","In House",154015,2012
"5454",7.56143667296786,"Residential","409 SANDWELL","In House",2800,2012
"5455",40.7692307692308,"Day care","410 SOLIHULL","External",265,2012
"5456",95.2952046454424,"Home care","410 SOLIHULL","External",778700,2012
"5457",92.6687031380172,"Residential","410 SOLIHULL","External",16685,2012
"5458",59.2307692307692,"Day care","410 SOLIHULL","In House",385,2012
"5459",4.70479535455764,"Home care","410 SOLIHULL","In House",38445,2012
"5460",7.33129686198278,"Residential","410 SOLIHULL","In House",1320,2012
"5461",50.7194244604317,"Day care","411 WALSALL","External",705,2012
"5462",98.234168293913,"Home care","411 WALSALL","External",759635,2012
"5463",100,"Residential","411 WALSALL","External",26070,2012
"5464",49.2805755395683,"Day care","411 WALSALL","In House",685,2012
"5465",1.76583170608698,"Home care","411 WALSALL","In House",13655,2012
"5466",0,"Residential","411 WALSALL","In House",0,2012
"5467",47.3684210526316,"Day care","412 WOLVERHAMPTON","External",405,2012
"5468",95.2205063658808,"Home care","412 WOLVERHAMPTON","External",983485,2012
"5469",82.3130076372894,"Residential","412 WOLVERHAMPTON","External",33950,2012
"5470",52.6315789473684,"Day care","412 WOLVERHAMPTON","In House",450,2012
"5471",4.77949363411919,"Home care","412 WOLVERHAMPTON","In House",49365,2012
"5472",17.6869923627106,"Residential","412 WOLVERHAMPTON","In House",7295,2012
"5473",41.0301953818828,"Day care","413 STAFFORDSHIRE","External",1155,2012
"5474",100,"Home care","413 STAFFORDSHIRE","External",1332550,2012
"5475",89.9458574666331,"Residential","413 STAFFORDSHIRE","External",71435,2012
"5476",58.9698046181172,"Day care","413 STAFFORDSHIRE","In House",1660,2012
"5477",0,"Home care","413 STAFFORDSHIRE","In House",0,2012
"5478",10.0541425333669,"Residential","413 STAFFORDSHIRE","In House",7985,2012
"5479",32.03125,"Day care","414 STOKE ON TRENT","External",205,2012
"5480",94.5616259221179,"Home care","414 STOKE ON TRENT","External",947290,2012
"5481",86.1157484696717,"Residential","414 STOKE ON TRENT","External",30950,2012
"5482",67.96875,"Day care","414 STOKE ON TRENT","In House",435,2012
"5483",5.43837407788215,"Home care","414 STOKE ON TRENT","In House",54480,2012
"5484",13.8842515303283,"Residential","414 STOKE ON TRENT","In House",4990,2012
"5485",100,"Day care","415 HEREFORDSHIRE","External",535,2012
"5486",100,"Home care","415 HEREFORDSHIRE","External",992370,2012
"5487",100,"Residential","415 HEREFORDSHIRE","External",22080,2012
"5488",0,"Day care","415 HEREFORDSHIRE","In House",0,2012
"5489",0,"Home care","415 HEREFORDSHIRE","In House",0,2012
"5490",0,"Residential","415 HEREFORDSHIRE","In House",0,2012
"5491",58.0645161290323,"Day care","416 WORCESTERSHIRE","External",540,2012
"5492",91.8557949042856,"Home care","416 WORCESTERSHIRE","External",1623790,2012
"5493",94.4181238694117,"Residential","416 WORCESTERSHIRE","External",54805,2012
"5494",41.9354838709677,"Day care","416 WORCESTERSHIRE","In House",390,2012
"5495",8.14420509571435,"Home care","416 WORCESTERSHIRE","In House",143970,2012
"5496",5.58187613058834,"Residential","416 WORCESTERSHIRE","In House",3240,2012
"5497",29.1666666666667,"Day care","417 SHROPSHIRE","External",280,2012
"5498",NA,"Home care","417 SHROPSHIRE","External",0,2012
"5499",93.953488372093,"Residential","417 SHROPSHIRE","External",40400,2012
"5500",70.8333333333333,"Day care","417 SHROPSHIRE","In House",680,2012
"5501",NA,"Home care","417 SHROPSHIRE","In House",0,2012
"5502",6.04651162790698,"Residential","417 SHROPSHIRE","In House",2600,2012
"5503",48.3333333333333,"Day care","418 TELFORD AND WREKIN","External",145,2012
"5504",84.271670558487,"Home care","418 TELFORD AND WREKIN","External",653215,2012
"5505",98.8772183991308,"Residential","418 TELFORD AND WREKIN","External",13650,2012
"5506",51.6666666666667,"Day care","418 TELFORD AND WREKIN","In House",155,2012
"5507",15.728329441513,"Home care","418 TELFORD AND WREKIN","In House",121915,2012
"5508",1.12278160086925,"Residential","418 TELFORD AND WREKIN","In House",155,2012
"5509",34.5833333333333,"Day care","503 LINCOLNSHIRE","External",415,2012
"5510",88.6629103673233,"Home care","503 LINCOLNSHIRE","External",1410720,2012
"5511",95.691302962727,"Residential","503 LINCOLNSHIRE","External",120150,2012
"5512",65.4166666666667,"Day care","503 LINCOLNSHIRE","In House",785,2012
"5513",11.3370896326767,"Home care","503 LINCOLNSHIRE","In House",180385,2012
"5514",4.30869703727302,"Residential","503 LINCOLNSHIRE","In House",5410,2012
"5515",52.6530612244898,"Day care","504 NORTHAMPTONSHIRE","External",645,2012
"5516",88.8707292582803,"Home care","504 NORTHAMPTONSHIRE","External",1854230,2012
"5517",84.6727068031952,"Residential","504 NORTHAMPTONSHIRE","External",78970,2012
"5518",47.3469387755102,"Day care","504 NORTHAMPTONSHIRE","In House",580,2012
"5519",11.1292707417197,"Home care","504 NORTHAMPTONSHIRE","In House",232205,2012
"5520",15.3272931968048,"Residential","504 NORTHAMPTONSHIRE","In House",14295,2012
"5521",33.8391502276176,"Day care","506 DERBYSHIRE","External",1115,2012
"5522",67.4472475644961,"Home care","506 DERBYSHIRE","External",2506940,2012
"5523",72.4507395599227,"Residential","506 DERBYSHIRE","External",69310,2012
"5524",66.1608497723824,"Day care","506 DERBYSHIRE","In House",2180,2012
