"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"288",93.3962264150943,"Residential","Harrow","External",18018,2001
"289",40.3010199029607,"Residential","Havering","In House",8140,2001
"290",59.6989800970393,"Residential","Havering","External",12058,2001
"291",1.9352437662821,"Residential","Hillingdon","In House",416,2001
"292",98.0647562337179,"Residential","Hillingdon","External",21080,2001
"293",40.2257780539589,"Residential","Hounslow","In House",7768,2001
"294",59.7742219460411,"Residential","Hounslow","External",11543,2001
"295",44.2445605931688,"Residential","Kingston%20upon%20Thames","In House",7280,2001
"296",55.7554394068312,"Residential","Kingston%20upon%20Thames","External",9174,2001
"297",8.91247994074805,"Residential","Merton","In House",1444,2001
"298",91.0875200592519,"Residential","Merton","External",14758,2001
"299",25.7182657147832,"Residential","Newham","In House",5908,2001
"300",74.2817342852168,"Residential","Newham","External",17064,2001
"301",8.3669936526255,"Residential","Redbridge","In House",2030,2001
"302",91.6330063473745,"Residential","Redbridge","External",22232,2001
"303",49.8899610631454,"Residential","Richmond%20upon%20Thames","In House",8841,2001
"304",50.1100389368546,"Residential","Richmond%20upon%20Thames","External",8880,2001
"305",32.2884012539185,"Residential","Sutton","In House",5356,2001
"306",67.7115987460815,"Residential","Sutton","External",11232,2001
"307",33.4579439252336,"Residential","Waltham%20Forest","In House",9308,2001
"308",66.5420560747664,"Residential","Waltham%20Forest","External",18512,2001
"309",28.4016429258062,"Residential","TOTAL%20Outer%20London","In House",130000,2001
"310",71.5983570741938,"Residential","TOTAL%20Outer%20London","External",327720,2001
"311",25.6481319709411,"Residential","TOTAL%20England","In House",1820330,2001
"312",74.3518680290588,"Residential","TOTAL%20England","External",5276990,2001
"313",24.1954707985697,"Residential","Barnsley","In House",10556,2002
"314",75.8045292014303,"Residential","Barnsley","External",33072,2002
"315",33.3108428583835,"Residential","Birmingham","In House",49864,2002
"316",66.6891571416165,"Residential","Birmingham","External",99829,2002
"317",28.3555822638108,"Residential","Bolton","In House",13212,2002
"318",71.6444177361892,"Residential","Bolton","External",33382,2002
"319",27.3890527695837,"Residential","Bradford","In House",20891,2002
"320",72.6109472304163,"Residential","Bradford","External",55384,2002
"321",37.8178835110747,"Residential","Bury","In House",11986,2002
"322",62.1821164889254,"Residential","Bury","External",19708,2002
"323",26.6833085953313,"Residential","Calderdale","In House",7910,2002
"324",73.3166914046687,"Residential","Calderdale","External",21734,2002
"325",NA,"Residential","Coventry","In House",NA,2002
"326",NA,"Residential","Coventry","External",NA,2002
"327",NA,"Residential","Doncaster","In House",NA,2002
"328",NA,"Residential","Doncaster","External",NA,2002
"329",27.0012852290462,"Residential","Dudley","In House",11765,2002
"330",72.9987147709538,"Residential","Dudley","External",31807,2002
"331",30.7903730790373,"Residential","Gateshead","In House",12883,2002
"332",69.2096269209627,"Residential","Gateshead","External",28958,2002
"333",33.6300677228572,"Residential","Kirklees","In House",21949,2002
"334",66.3699322771428,"Residential","Kirklees","External",43317,2002
"335",0,"Residential","Knowsley","In House",0,2002
"336",100,"Residential","Knowsley","External",19617,2002
"337",39.6287808052514,"Residential","Leeds","In House",42018,2002
"338",60.3712191947486,"Residential","Leeds","External",64011,2002
"339",14.5487359570211,"Residential","Liverpool","In House",10399,2002
"340",85.4512640429789,"Residential","Liverpool","External",61078,2002
"341",2.15415684954561,"Residential","Manchester","In House",1664,2002
"342",97.8458431504544,"Residential","Manchester","External",75582,2002
"343",10.303743735174,"Residential","Newcastle%20upon%20Tyne","In House",5777,2002
"344",89.696256264826,"Residential","Newcastle%20upon%20Tyne","External",50290,2002
"345",16.3366223300749,"Residential","North%20Tyneside","In House",7136,2002
"346",83.6633776699251,"Residential","North%20Tyneside","External",36545,2002
"347",13.9311769915236,"Residential","Oldham","In House",6607,2002
"348",86.0688230084764,"Residential","Oldham","External",40819,2002
"349",21.5048319281485,"Residential","Rochdale","In House",9769,2002
"350",78.4951680718515,"Residential","Rochdale","External",35658,2002
"351",26.6739846322722,"Residential","Rotherham","In House",12636,2002
"352",73.3260153677278,"Residential","Rotherham","External",34736,2002
"353",24.0171370967742,"Residential","Salford","In House",10483,2002
"354",75.9828629032258,"Residential","Salford","External",33165,2002
"355",33.2952598515134,"Residential","Sandwell","In House",15158,2002
"356",66.7047401484866,"Residential","Sandwell","External",30368,2002
"357",13.4683042956159,"Residential","Sefton","In House",6393,2002
"358",86.5316957043841,"Residential","Sefton","External",41074,2002
"359",24.300744162176,"Residential","Sheffield","In House",24622,2002
"360",75.699255837824,"Residential","Sheffield","External",76700,2002
"361",15.114137411397,"Residential","Solihull","In House",2708,2002
"362",84.885862588603,"Residential","Solihull","External",15209,2002
"363",33.1913305761995,"Residential","South%20Tyneside","In House",10674,2002
"364",66.8086694238005,"Residential","South%20Tyneside","External",21485,2002
"365",44.9184169415032,"Residential","St.%20Helens","In House",10351,2002
"366",55.0815830584968,"Residential","St.%20Helens","External",12693,2002
"367",0,"Residential","Stockport","In House",0,2002
"368",100,"Residential","Stockport","External",49662.1428571429,2002
"369",16.1752807534224,"Residential","Sunderland","In House",9996,2002
"370",83.8247192465776,"Residential","Sunderland","External",51802,2002
"371",0,"Residential","Tameside","In House",0,2002
"372",100,"Residential","Tameside","External",38669,2002
"373",48.4498317300533,"Residential","Trafford","In House",16268,2002
"374",51.5501682699467,"Residential","Trafford","External",17309,2002
"375",23.0091889260904,"Residential","Wakefield","In House",15600,2002
"376",76.9908110739097,"Residential","Wakefield","External",52199,2002
"377",36.71502700413,"Residential","Walsall","In House",13868,2002
"378",63.28497299587,"Residential","Walsall","External",23904,2002
"379",3.619452914208,"Residential","Wigan","In House",1650,2002
"380",96.380547085792,"Residential","Wigan","External",43937,2002
"381",14.4404079921755,"Residential","Wirral","In House",6201,2002
"382",85.5595920078245,"Residential","Wirral","External",36741,2002
"383",24.2097433990331,"Residential","Wolverhampton","In House",9114,2002
"384",75.7902566009669,"Residential","Wolverhampton","External",28532,2002
"385",23.1819386124653,"Residential","TOTAL%20Metropolitan%20Districts","In House",410108,2002
"386",76.8180613875347,"Residential","TOTAL%20Metropolitan%20Districts","External",1358976.14285714,2002
