"","Service","SupportSetting","DH_GEOGRAPHY_NAME","Sector","Expenditure","year","percent_sector"
"2745","C1","assessment_care_management","MANCHESTER","Total","8530",2007,100
"2746","C1","assessment_care_management","NEWCASTLE UPON TYNE","In House","4874.443",2007,97.5689445897193
"2747","C1","assessment_care_management","NEWCASTLE UPON TYNE","External","121.453",2007,2.43105541028076
"2748","C1","assessment_care_management","NEWCASTLE UPON TYNE","Total","4995.896",2007,100
"2749","C1","assessment_care_management","NORTH TYNESIDE","In House","5428.451",2007,100
"2750","C1","assessment_care_management","NORTH TYNESIDE","External","0",2007,0
"2751","C1","assessment_care_management","NORTH TYNESIDE","Total","5428.451",2007,100
"2752","C1","assessment_care_management","OLDHAM","In House","2084",2007,100
"2753","C1","assessment_care_management","OLDHAM","External","0",2007,0
"2754","C1","assessment_care_management","OLDHAM","Total","2084",2007,100
"2755","C1","assessment_care_management","ROCHDALE","In House","4734",2007,94.9648946840522
"2756","C1","assessment_care_management","ROCHDALE","External","251",2007,5.03510531594784
"2757","C1","assessment_care_management","ROCHDALE","Total","4985",2007,100
"2758","C1","assessment_care_management","ROTHERHAM","In House","4816.65546441036",2007,81.5231565063286
"2759","C1","assessment_care_management","ROTHERHAM","External","1091.67251358746",2007,18.4768434936714
"2760","C1","assessment_care_management","ROTHERHAM","Total","5908.32797799782",2007,100
"2761","C1","assessment_care_management","SALFORD","In House","3836.11378292721",2007,99.9999999999999
"2762","C1","assessment_care_management","SALFORD","External","0",2007,0
"2763","C1","assessment_care_management","SALFORD","Total","3836.11378292721",2007,100
"2764","C1","assessment_care_management","SANDWELL","In House","8063",2007,100
"2765","C1","assessment_care_management","SANDWELL","External","0",2007,0
"2766","C1","assessment_care_management","SANDWELL","Total","8063",2007,100
"2767","C1","assessment_care_management","SEFTON","In House","5216",2007,97.8428062277246
"2768","C1","assessment_care_management","SEFTON","External","115",2007,2.15719377227537
"2769","C1","assessment_care_management","SEFTON","Total","5331",2007,100
"2770","C1","assessment_care_management","SHEFFIELD","In House","9853.25176725165",2007,100
"2771","C1","assessment_care_management","SHEFFIELD","External","0",2007,0
"2772","C1","assessment_care_management","SHEFFIELD","Total","9853.25176725165",2007,100
"2773","C1","assessment_care_management","SOLIHULL","In House","2815",2007,100
"2774","C1","assessment_care_management","SOLIHULL","External","0",2007,0
"2775","C1","assessment_care_management","SOLIHULL","Total","2815",2007,100
"2776","C1","assessment_care_management","SOUTH TYNESIDE","In House","3576",2007,99.9720436119653
"2777","C1","assessment_care_management","SOUTH TYNESIDE","External","1",2007,0.0279563880346659
"2778","C1","assessment_care_management","SOUTH TYNESIDE","Total","3577",2007,100
"2779","C1","assessment_care_management","ST HELENS","In House","3221",2007,100
"2780","C1","assessment_care_management","ST HELENS","External","0",2007,0
"2781","C1","assessment_care_management","ST HELENS","Total","3221",2007,100
"2782","C1","assessment_care_management","STOCKPORT","In House","10483",2007,100
"2783","C1","assessment_care_management","STOCKPORT","External","0",2007,0
"2784","C1","assessment_care_management","STOCKPORT","Total","10483",2007,100
"2785","C1","assessment_care_management","SUNDERLAND","In House","4345",2007,99.4734432234432
"2786","C1","assessment_care_management","SUNDERLAND","External","23",2007,0.526556776556777
"2787","C1","assessment_care_management","SUNDERLAND","Total","4368",2007,100
"2788","C1","assessment_care_management","TAMESIDE","In House","5497",2007,100.109269714078
"2789","C1","assessment_care_management","TAMESIDE","External","-6",2007,-0.109269714077582
"2790","C1","assessment_care_management","TAMESIDE","Total","5491",2007,100
"2791","C1","assessment_care_management","TRAFFORD","In House","3520",2007,100
"2792","C1","assessment_care_management","TRAFFORD","External","0",2007,0
"2793","C1","assessment_care_management","TRAFFORD","Total","3520",2007,100
"2794","C1","assessment_care_management","WAKEFIELD","In House","5942.57",2007,96.9245947767841
"2795","C1","assessment_care_management","WAKEFIELD","External","188.557",2007,3.07540522321589
"2796","C1","assessment_care_management","WAKEFIELD","Total","6131.127",2007,100
"2797","C1","assessment_care_management","WALSALL","In House","6520.56771496092",2007,99.9999999999999
"2798","C1","assessment_care_management","WALSALL","External","0",2007,0
"2799","C1","assessment_care_management","WALSALL","Total","6520.56771496092",2007,100
"2800","C1","assessment_care_management","WIGAN","In House","4226",2007,100
"2801","C1","assessment_care_management","WIGAN","External","0",2007,0
"2802","C1","assessment_care_management","WIGAN","Total","4226",2007,100
"2803","C1","assessment_care_management","WIRRAL","In House","2741",2007,100
"2804","C1","assessment_care_management","WIRRAL","External","0",2007,0
"2805","C1","assessment_care_management","WIRRAL","Total","2741",2007,100
"2806","C1","assessment_care_management","WOLVERHAMPTON","In House","7134.4013579261",2007,97.7841177106628
"2807","C1","assessment_care_management","WOLVERHAMPTON","External","161.672406359786",2007,2.21588228933715
"2808","C1","assessment_care_management","WOLVERHAMPTON","Total","7296.07376428589",2007,100
"2809","C1","assessment_care_management","BEDFORDSHIRE","In House","7521",2007,94.0595297648824
"2810","C1","assessment_care_management","BEDFORDSHIRE","External","475",2007,5.94047023511756
"2811","C1","assessment_care_management","BEDFORDSHIRE","Total","7996",2007,100
"2812","C1","assessment_care_management","BUCKINGHAMSHIRE","In House","7927",2007,100
"2813","C1","assessment_care_management","BUCKINGHAMSHIRE","External","0",2007,0
"2814","C1","assessment_care_management","BUCKINGHAMSHIRE","Total","7927",2007,100
"2815","C1","assessment_care_management","CAMBRIDGESHIRE","In House","12596.3945679714",2007,97.6056524395859
"2816","C1","assessment_care_management","CAMBRIDGESHIRE","External","309",2007,2.39434756041381
"2817","C1","assessment_care_management","CAMBRIDGESHIRE","Total","12905.3945679714",2007,100
"2818","C1","assessment_care_management","CHESHIRE","In House","11019",2007,92.955964231483
"2819","C1","assessment_care_management","CHESHIRE","External","835",2007,7.04403576851696
"2820","C1","assessment_care_management","CHESHIRE","Total","11854",2007,100
"2821","C1","assessment_care_management","CORNWALL","In House","14262",2007,100
"2822","C1","assessment_care_management","CORNWALL","External","0",2007,0
"2823","C1","assessment_care_management","CORNWALL","Total","14262",2007,100
"2824","C1","assessment_care_management","CUMBRIA","In House","14880.4015882208",2007,99.2670932146271
"2825","C1","assessment_care_management","CUMBRIA","External","109.86467861507",2007,0.732906785372665
"2826","C1","assessment_care_management","CUMBRIA","Total","14990.2662668359",2007,100
"2827","C1","assessment_care_management","DERBYSHIRE","In House","7166",2007,100
"2828","C1","assessment_care_management","DERBYSHIRE","External","0",2007,0
"2829","C1","assessment_care_management","DERBYSHIRE","Total","7166",2007,100
"2830","C1","assessment_care_management","DEVON","In House","13260",2007,99.3630573248408
"2831","C1","assessment_care_management","DEVON","External","85",2007,0.636942675159236
"2832","C1","assessment_care_management","DEVON","Total","13345",2007,100
"2833","C1","assessment_care_management","DORSET","In House","7366",2007,99.5943753380205
"2834","C1","assessment_care_management","DORSET","External","30",2007,0.405624661979448
"2835","C1","assessment_care_management","DORSET","Total","7396",2007,100
"2836","C1","assessment_care_management","DURHAM","In House","8522.98262664488",2007,100
"2837","C1","assessment_care_management","DURHAM","External","0",2007,0
"2838","C1","assessment_care_management","DURHAM","Total","8522.98262664488",2007,100
"2839","C1","assessment_care_management","EAST SUSSEX","In House","8821.839",2007,100
"2840","C1","assessment_care_management","EAST SUSSEX","External","0",2007,0
"2841","C1","assessment_care_management","EAST SUSSEX","Total","8821.839",2007,100
"2842","C1","assessment_care_management","ESSEX","In House","21883",2007,100
"2843","C1","assessment_care_management","ESSEX","External","0",2007,0
"2844","C1","assessment_care_management","ESSEX","Total","21883",2007,100
"2845","C1","assessment_care_management","GLOUCESTERSHIRE","In House","8872",2007,79.3417993203363
"2846","C1","assessment_care_management","GLOUCESTERSHIRE","External","2310",2007,20.6582006796637
"2847","C1","assessment_care_management","GLOUCESTERSHIRE","Total","11182",2007,100
"2848","C1","assessment_care_management","HAMPSHIRE","In House","14228",2007,100
"2849","C1","assessment_care_management","HAMPSHIRE","External","0",2007,0
"2850","C1","assessment_care_management","HAMPSHIRE","Total","14228",2007,100
"2851","C1","assessment_care_management","HERTFORDSHIRE","In House","17776.4004526369",2007,100
"2852","C1","assessment_care_management","HERTFORDSHIRE","External","0",2007,0
"2853","C1","assessment_care_management","HERTFORDSHIRE","Total","17776.4004526369",2007,100
"2854","C1","assessment_care_management","ISLES OF SCILLY","In House","42",2007,100
"2855","C1","assessment_care_management","ISLES OF SCILLY","External","0",2007,0
"2856","C1","assessment_care_management","ISLES OF SCILLY","Total","42",2007,100
"2857","C1","assessment_care_management","KENT","In House","19352",2007,100
"2858","C1","assessment_care_management","KENT","External","0",2007,0
"2859","C1","assessment_care_management","KENT","Total","19352",2007,100
"2860","C1","assessment_care_management","LANCASHIRE","In House","15955",2007,100
"2861","C1","assessment_care_management","LANCASHIRE","External","0",2007,0
"2862","C1","assessment_care_management","LANCASHIRE","Total","15955",2007,100
"2863","C1","assessment_care_management","LEICESTERSHIRE","In House","8973",2007,99.3027888446215
"2864","C1","assessment_care_management","LEICESTERSHIRE","External","63",2007,0.697211155378486
"2865","C1","assessment_care_management","LEICESTERSHIRE","Total","9036",2007,100
"2866","C1","assessment_care_management","LINCOLNSHIRE","In House","7521",2007,99.7877139445403
"2867","C1","assessment_care_management","LINCOLNSHIRE","External","16",2007,0.212286055459732
"2868","C1","assessment_care_management","LINCOLNSHIRE","Total","7537",2007,100
"2869","C1","assessment_care_management","NORFOLK","In House","10852",2007,100
"2870","C1","assessment_care_management","NORFOLK","External","0",2007,0
"2871","C1","assessment_care_management","NORFOLK","Total","10852",2007,100
"2872","C1","assessment_care_management","NORTH YORKSHIRE","In House","8827",2007,99.5152198421646
"2873","C1","assessment_care_management","NORTH YORKSHIRE","External","43",2007,0.4847801578354
"2874","C1","assessment_care_management","NORTH YORKSHIRE","Total","8870",2007,100
"2875","C1","assessment_care_management","NORTHAMPTONSHIRE","In House","5769",2007,101.961823966066
"2876","C1","assessment_care_management","NORTHAMPTONSHIRE","External","-111",2007,-1.96182396606575
"2877","C1","assessment_care_management","NORTHAMPTONSHIRE","Total","5658",2007,100
"2878","C1","assessment_care_management","NORTHUMBERLAND","In House","10447",2007,100
"2879","C1","assessment_care_management","NORTHUMBERLAND","External","0",2007,0
"2880","C1","assessment_care_management","NORTHUMBERLAND","Total","10447",2007,100
"2881","C1","assessment_care_management","NOTTINGHAMSHIRE","In House","17287",2007,96.8567906768265
"2882","C1","assessment_care_management","NOTTINGHAMSHIRE","External","561",2007,3.14320932317346
"2883","C1","assessment_care_management","NOTTINGHAMSHIRE","Total","17848",2007,100
"2884","C1","assessment_care_management","OXFORDSHIRE","In House","18303",2007,98.4296853993009
"2885","C1","assessment_care_management","OXFORDSHIRE","External","292",2007,1.57031460069911
"2886","C1","assessment_care_management","OXFORDSHIRE","Total","18595",2007,100
"2887","C1","assessment_care_management","SHROPSHIRE","In House","4703.9600787562",2007,99.9999999999999
"2888","C1","assessment_care_management","SHROPSHIRE","External","0",2007,0
"2889","C1","assessment_care_management","SHROPSHIRE","Total","4703.9600787562",2007,100
"2890","C1","assessment_care_management","SOMERSET","In House","10408.8645048374",2007,99.9999999999998
"2891","C1","assessment_care_management","SOMERSET","External","0",2007,0
"2892","C1","assessment_care_management","SOMERSET","Total","10408.8645048374",2007,100
"2893","C1","assessment_care_management","STAFFORDSHIRE","In House","17342",2007,93.6898973527823
"2894","C1","assessment_care_management","STAFFORDSHIRE","External","1168",2007,6.31010264721772
"2895","C1","assessment_care_management","STAFFORDSHIRE","Total","18510",2007,100
"2896","C1","assessment_care_management","SUFFOLK","In House","7541.66264418974",2007,96.269733062896
"2897","C1","assessment_care_management","SUFFOLK","External","292.224917607628",2007,3.73026693710398
"2898","C1","assessment_care_management","SUFFOLK","Total","7833.88756179737",2007,100
"2899","C1","assessment_care_management","SURREY","In House","25562.1010001118",2007,99.979679397625
"2900","C1","assessment_care_management","SURREY","External","5.19542864529493",2007,0.0203206023748812
"2901","C1","assessment_care_management","SURREY","Total","25567.2964287571",2007,100
"2902","C1","assessment_care_management","WARWICKSHIRE","In House","7492",2007,99.416135881104
"2903","C1","assessment_care_management","WARWICKSHIRE","External","44",2007,0.583864118895966
"2904","C1","assessment_care_management","WARWICKSHIRE","Total","7536",2007,100
"2905","C1","assessment_care_management","WEST SUSSEX","In House","22370",2007,99.8705299343721
"2906","C1","assessment_care_management","WEST SUSSEX","External","29",2007,0.12947006562793
"2907","C1","assessment_care_management","WEST SUSSEX","Total","22399",2007,100
"2908","C1","assessment_care_management","WILTSHIRE","In House","10839.8415928867",2007,91.5823422284795
"2909","C1","assessment_care_management","WILTSHIRE","External","996.32827252625",2007,8.41765777152004
"2910","C1","assessment_care_management","WILTSHIRE","Total","11836.169865413",2007,100
"2911","C1","assessment_care_management","WORCESTERSHIRE","In House","8816",2007,98.9228007181328
"2912","C1","assessment_care_management","WORCESTERSHIRE","External","96",2007,1.07719928186715
"2913","C1","assessment_care_management","WORCESTERSHIRE","Total","8912",2007,100
"2914","C1","assessment_care_management","BATH AND NORTH EAST SOMERSET","In House","4525.190671224",2007,94.326410421335
"2915","C1","assessment_care_management","BATH AND NORTH EAST SOMERSET","External","272.183310263245",2007,5.67358957866497
"2916","C1","assessment_care_management","BATH AND NORTH EAST SOMERSET","Total","4797.37398148724",2007,100
"2917","C1","assessment_care_management","BLACKBURN WITH DARWEN","In House","2891",2007,100
"2918","C1","assessment_care_management","BLACKBURN WITH DARWEN","External","0",2007,0
"2919","C1","assessment_care_management","BLACKBURN WITH DARWEN","Total","2891",2007,100
"2920","C1","assessment_care_management","BLACKPOOL","In House","2801.24187364206",2007,99.9999999999999
"2921","C1","assessment_care_management","BLACKPOOL","External","0",2007,0
"2922","C1","assessment_care_management","BLACKPOOL","Total","2801.24187364206",2007,100
"2923","C1","assessment_care_management","BOURNEMOUTH","In House","5935",2007,100
"2924","C1","assessment_care_management","BOURNEMOUTH","External","0",2007,0
"2925","C1","assessment_care_management","BOURNEMOUTH","Total","5935",2007,100
"2926","C1","assessment_care_management","BRACKNELL FOREST","In House","2579",2007,100
"2927","C1","assessment_care_management","BRACKNELL FOREST","External","0",2007,0
"2928","C1","assessment_care_management","BRACKNELL FOREST","Total","2579",2007,100
"2929","C1","assessment_care_management","BRIGHTON AND HOVE","In House","6267.118",2007,88.4172357175769
"2930","C1","assessment_care_management","BRIGHTON AND HOVE","External","821",2007,11.5827642824231
"2931","C1","assessment_care_management","BRIGHTON AND HOVE","Total","7088.118",2007,100
"2932","C1","assessment_care_management","BRISTOL","In House","6352",2007,100
"2933","C1","assessment_care_management","BRISTOL","External","0",2007,0
"2934","C1","assessment_care_management","BRISTOL","Total","6352",2007,100
"2935","C1","assessment_care_management","DARLINGTON","In House","3286",2007,100
"2936","C1","assessment_care_management","DARLINGTON","External","0",2007,0
"2937","C1","assessment_care_management","DARLINGTON","Total","3286",2007,100
"2938","C1","assessment_care_management","DERBY","In House","4232",2007,100
"2939","C1","assessment_care_management","DERBY","External","0",2007,0
"2940","C1","assessment_care_management","DERBY","Total","4232",2007,100
"2941","C1","assessment_care_management","EAST RIDING OF YORKSHIRE","In House","2936",2007,100
"2942","C1","assessment_care_management","EAST RIDING OF YORKSHIRE","External","0",2007,0
"2943","C1","assessment_care_management","EAST RIDING OF YORKSHIRE","Total","2936",2007,100
"2944","C1","assessment_care_management","HALTON","In House","2877",2007,89.7940074906367
"2945","C1","assessment_care_management","HALTON","External","327",2007,10.2059925093633
"2946","C1","assessment_care_management","HALTON","Total","3204",2007,100
"2947","C1","assessment_care_management","HARTLEPOOL","In House","3073",2007,100
"2948","C1","assessment_care_management","HARTLEPOOL","External","0",2007,0
"2949","C1","assessment_care_management","HARTLEPOOL","Total","3073",2007,100
"2950","C1","assessment_care_management","HEREFORDSHIRE","In House","2969",2007,100
"2951","C1","assessment_care_management","HEREFORDSHIRE","External","0",2007,0
"2952","C1","assessment_care_management","HEREFORDSHIRE","Total","2969",2007,100
"2953","C1","assessment_care_management","ISLE OF WIGHT","In House","1568.16",2007,101.104753308296
"2954","C1","assessment_care_management","ISLE OF WIGHT","External","-17.135",2007,-1.10475330829613
"2955","C1","assessment_care_management","ISLE OF WIGHT","Total","1551.025",2007,100
"2956","C1","assessment_care_management","KINGSTON UPON HULL","In House","3590.57781380473",2007,100
"2957","C1","assessment_care_management","KINGSTON UPON HULL","External","0",2007,0
"2958","C1","assessment_care_management","KINGSTON UPON HULL","Total","3590.57781380473",2007,100
"2959","C1","assessment_care_management","LEICESTER","In House","4902.75628635992",2007,99.7948016415869
"2960","C1","assessment_care_management","LEICESTER","External","10.0810615894995",2007,0.205198358413133
"2961","C1","assessment_care_management","LEICESTER","Total","4912.83734794942",2007,100
"2962","C1","assessment_care_management","LUTON","In House","4566.166",2007,99.3352438247856
"2963","C1","assessment_care_management","LUTON","External","30.557",2007,0.664756175214386
"2964","C1","assessment_care_management","LUTON","Total","4596.723",2007,100
"2965","C1","assessment_care_management","MEDWAY TOWNS","In House","4551",2007,100
"2966","C1","assessment_care_management","MEDWAY TOWNS","External","0",2007,0
"2967","C1","assessment_care_management","MEDWAY TOWNS","Total","4551",2007,100
"2968","C1","assessment_care_management","MIDDLESBROUGH","In House","2755",2007,96.1941340782123
"2969","C1","assessment_care_management","MIDDLESBROUGH","External","109",2007,3.80586592178771
"2970","C1","assessment_care_management","MIDDLESBROUGH","Total","2864",2007,100
"2971","C1","assessment_care_management","MILTON KEYNES","In House","5705",2007,100
"2972","C1","assessment_care_management","MILTON KEYNES","External","0",2007,0
"2973","C1","assessment_care_management","MILTON KEYNES","Total","5705",2007,100
"2974","C1","assessment_care_management","NORTH EAST LINCOLNSHIRE","In House","2918",2007,88.2637628554144
"2975","C1","assessment_care_management","NORTH EAST LINCOLNSHIRE","External","388",2007,11.7362371445856
"2976","C1","assessment_care_management","NORTH EAST LINCOLNSHIRE","Total","3306",2007,100
"2977","C1","assessment_care_management","NORTH LINCOLNSHIRE","In House","3156.84568255792",2007,95.4639552492218
"2978","C1","assessment_care_management","NORTH LINCOLNSHIRE","External","150",2007,4.53604475077808
"2979","C1","assessment_care_management","NORTH LINCOLNSHIRE","Total","3306.84568255792",2007,100
"2980","C1","assessment_care_management","NORTH SOMERSET","In House","3295.98353598634",2007,99.845352071023
"2981","C1","assessment_care_management","NORTH SOMERSET","External","5.1050651553578",2007,0.154647928976889
"2982","C1","assessment_care_management","NORTH SOMERSET","Total","3301.0886011417",2007,100
"2983","C1","assessment_care_management","NOTTINGHAM","In House","5712",2007,98.6698911729141
"2984","C1","assessment_care_management","NOTTINGHAM","External","77",2007,1.33010882708585
"2985","C1","assessment_care_management","NOTTINGHAM","Total","5789",2007,100
"2986","C1","assessment_care_management","PETERBOROUGH","In House","5234.49914026038",2007,99.2697010655948
"2987","C1","assessment_care_management","PETERBOROUGH","External","38.5087202161631",2007,0.730298934405209
"2988","C1","assessment_care_management","PETERBOROUGH","Total","5273.00786047654",2007,100
"2989","C1","assessment_care_management","PLYMOUTH","In House","5046",2007,100
"2990","C1","assessment_care_management","PLYMOUTH","External","0",2007,0
"2991","C1","assessment_care_management","PLYMOUTH","Total","5046",2007,100
"2992","C1","assessment_care_management","POOLE","In House","2733",2007,100
"2993","C1","assessment_care_management","POOLE","External","0",2007,0
"2994","C1","assessment_care_management","POOLE","Total","2733",2007,100
"2995","C1","assessment_care_management","PORTSMOUTH","In House","4509.80793081487",2007,100
"2996","C1","assessment_care_management","PORTSMOUTH","External","0",2007,0
"2997","C1","assessment_care_management","PORTSMOUTH","Total","4509.80793081487",2007,100
"2998","C1","assessment_care_management","READING","In House","2621",2007,99.0177559501322
"2999","C1","assessment_care_management","READING","External","26",2007,0.982244049867775
"3000","C1","assessment_care_management","READING","Total","2647",2007,100
"3001","C1","assessment_care_management","REDCAR AND CLEVELAND","In House","1042.723",2007,76.4081557880081
"3002","C1","assessment_care_management","REDCAR AND CLEVELAND","External","321.952",2007,23.5918442119919
"3003","C1","assessment_care_management","REDCAR AND CLEVELAND","Total","1364.675",2007,100
"3004","C1","assessment_care_management","RUTLAND","In House","1088",2007,100
"3005","C1","assessment_care_management","RUTLAND","External","0",2007,0
"3006","C1","assessment_care_management","RUTLAND","Total","1088",2007,100
"3007","C1","assessment_care_management","SLOUGH","In House","4229.95534247495",2007,100
"3008","C1","assessment_care_management","SLOUGH","External","0",2007,0
"3009","C1","assessment_care_management","SLOUGH","Total","4229.95534247495",2007,100
"3010","C1","assessment_care_management","SOUTH GLOUCESTERSHIRE","In House","4178.17865686081",2007,99.9999999999999
"3011","C1","assessment_care_management","SOUTH GLOUCESTERSHIRE","External","0",2007,0
"3012","C1","assessment_care_management","SOUTH GLOUCESTERSHIRE","Total","4178.17865686081",2007,100
"3013","C1","assessment_care_management","SOUTHAMPTON","In House","5088",2007,98.2049797336421
"3014","C1","assessment_care_management","SOUTHAMPTON","External","93",2007,1.79502026635785
"3015","C1","assessment_care_management","SOUTHAMPTON","Total","5181",2007,100
"3016","C1","assessment_care_management","SOUTHEND ON SEA","In House","2035.846",2007,87.4886870633292
"3017","C1","assessment_care_management","SOUTHEND ON SEA","External","291.136",2007,12.5113129366708
"3018","C1","assessment_care_management","SOUTHEND ON SEA","Total","2326.982",2007,100
"3019","C1","assessment_care_management","STOCKTON ON TEES","In House","2083",2007,100
"3020","C1","assessment_care_management","STOCKTON ON TEES","External","0",2007,0
"3021","C1","assessment_care_management","STOCKTON ON TEES","Total","2083",2007,100
"3022","C1","assessment_care_management","STOKE ON TRENT","In House","3583",2007,100
"3023","C1","assessment_care_management","STOKE ON TRENT","External","0",2007,0
"3024","C1","assessment_care_management","STOKE ON TRENT","Total","3583",2007,100
"3025","C1","assessment_care_management","SWINDON","In House","5257",2007,100
"3026","C1","assessment_care_management","SWINDON","External","0",2007,0
"3027","C1","assessment_care_management","SWINDON","Total","5257",2007,100
"3028","C1","assessment_care_management","TELFORD AND WREKIN","In House","2996",2007,100
"3029","C1","assessment_care_management","TELFORD AND WREKIN","External","0",2007,0
"3030","C1","assessment_care_management","TELFORD AND WREKIN","Total","2996",2007,100
"3031","C1","assessment_care_management","THURROCK","In House","2579.62846720813",2007,98.1732577265385
"3032","C1","assessment_care_management","THURROCK","External","48",2007,1.82674227346152
"3033","C1","assessment_care_management","THURROCK","Total","2627.62846720813",2007,100
"3034","C1","assessment_care_management","TORBAY","In House","4883",2007,100
"3035","C1","assessment_care_management","TORBAY","External","0",2007,0
"3036","C1","assessment_care_management","TORBAY","Total","4883",2007,100
"3037","C1","assessment_care_management","WARRINGTON","In House","4581.18231097832",2007,99.9999999999999
"3038","C1","assessment_care_management","WARRINGTON","External","0",2007,0
"3039","C1","assessment_care_management","WARRINGTON","Total","4581.18231097832",2007,100
"3040","C1","assessment_care_management","WEST BERKSHIRE","In House","3950",2007,100
"3041","C1","assessment_care_management","WEST BERKSHIRE","External","0",2007,0
"3042","C1","assessment_care_management","WEST BERKSHIRE","Total","3950",2007,100
"3043","C1","assessment_care_management","WINDSOR AND MAIDENHEAD","In House","2482",2007,94.8776758409786
"3044","C1","assessment_care_management","WINDSOR AND MAIDENHEAD","External","134",2007,5.12232415902141
"3045","C1","assessment_care_management","WINDSOR AND MAIDENHEAD","Total","2616",2007,100
"3046","C1","assessment_care_management","WOKINGHAM","In House","4110.52964679562",2007,99.9995405856227
"3047","C1","assessment_care_management","WOKINGHAM","External","0.0188844509446594",2007,0.000459414377451287
"3048","C1","assessment_care_management","WOKINGHAM","Total","4110.54853124656",2007,100
"3049","C1","assessment_care_management","YORK","In House","3272",2007,99.3019726858877
"3050","C1","assessment_care_management","YORK","External","23",2007,0.698027314112291
"3051","C1","assessment_care_management","YORK","Total","3295",2007,100
"3052","C1","assessment_care_management","CAMDEN","In House","8829.207",2007,90.6880109747485
"3053","C1","assessment_care_management","CAMDEN","External","906.597",2007,9.31198902525153
"3054","C1","assessment_care_management","CAMDEN","Total","9735.804",2007,100
"3055","C1","assessment_care_management","LONDON","In House","691.9",2007,100
"3056","C1","assessment_care_management","LONDON","External","0",2007,0
"3057","C1","assessment_care_management","LONDON","Total","691.9",2007,100
"3058","C1","assessment_care_management","GREENWICH","In House","6259.69628338352",2007,99.9585030939541
"3059","C1","assessment_care_management","GREENWICH","External","2.59865864840765",2007,0.0414969060458284
"3060","C1","assessment_care_management","GREENWICH","Total","6262.29494203193",2007,100
"3061","C1","assessment_care_management","HACKNEY","In House","5172.25770428473",2007,100
"3062","C1","assessment_care_management","HACKNEY","External","0",2007,0
"3063","C1","assessment_care_management","HACKNEY","Total","5172.25770428473",2007,100
"3064","C1","assessment_care_management","HAMMERSMITH AND FULHAM","In House","4971",2007,100
"3065","C1","assessment_care_management","HAMMERSMITH AND FULHAM","External","0",2007,0
"3066","C1","assessment_care_management","HAMMERSMITH AND FULHAM","Total","4971",2007,100
"3067","C1","assessment_care_management","ISLINGTON","In House","6542.551771909",2007,99.4966494961802
"3068","C1","assessment_care_management","ISLINGTON","External","33.098569121",2007,0.503350503819756
"3069","C1","assessment_care_management","ISLINGTON","Total","6575.65034103",2007,100
"3070","C1","assessment_care_management","KENSINGTON AND CHELSEA","In House","5453",2007,100
"3071","C1","assessment_care_management","KENSINGTON AND CHELSEA","External","0",2007,0
"3072","C1","assessment_care_management","KENSINGTON AND CHELSEA","Total","5453",2007,100
"3073","C1","assessment_care_management","LAMBETH","In House","5176",2007,100
"3074","C1","assessment_care_management","LAMBETH","External","0",2007,0
"3075","C1","assessment_care_management","LAMBETH","Total","5176",2007,100
"3076","C1","assessment_care_management","LEWISHAM","In House","8617.40797883219",2007,99.6504704653424
"3077","C1","assessment_care_management","LEWISHAM","External","30.226034927189",2007,0.349529534657641
"3078","C1","assessment_care_management","LEWISHAM","Total","8647.63401375938",2007,100
"3079","C1","assessment_care_management","SOUTHWARK","In House","6853.14897818542",2007,100
"3080","C1","assessment_care_management","SOUTHWARK","External","0",2007,0
"3081","C1","assessment_care_management","SOUTHWARK","Total","6853.14897818542",2007,100
"3082","C1","assessment_care_management","TOWER HAMLETS","In House","10267",2007,100
"3083","C1","assessment_care_management","TOWER HAMLETS","External","0",2007,0
"3084","C1","assessment_care_management","TOWER HAMLETS","Total","10267",2007,100
"3085","C1","assessment_care_management","WANDSWORTH","In House","8299",2007,100
"3086","C1","assessment_care_management","WANDSWORTH","External","0",2007,0
"3087","C1","assessment_care_management","WANDSWORTH","Total","8299",2007,100
"3088","C1","assessment_care_management","WESTMINSTER","In House","7153.9",2007,93.0663313075014
"3089","C1","assessment_care_management","WESTMINSTER","External","532.983",2007,6.93366869249864
"3090","C1","assessment_care_management","WESTMINSTER","Total","7686.883",2007,100
"3091","C1","assessment_care_management","BARKING AND DAGENHAM","In House","4330",2007,100
"3092","C1","assessment_care_management","BARKING AND DAGENHAM","External","0",2007,0
"3093","C1","assessment_care_management","BARKING AND DAGENHAM","Total","4330",2007,100
"3094","C1","assessment_care_management","BARNET","In House","6850",2007,100
"3095","C1","assessment_care_management","BARNET","External","0",2007,0
"3096","C1","assessment_care_management","BARNET","Total","6850",2007,100
"3097","C1","assessment_care_management","BEXLEY","In House","705",2007,21.6390423572744
"3098","C1","assessment_care_management","BEXLEY","External","2553",2007,78.3609576427256
"3099","C1","assessment_care_management","BEXLEY","Total","3258",2007,100
"3100","C1","assessment_care_management","BRENT","In House","5312.82217057752",2007,91.0154611176795
"3101","C1","assessment_care_management","BRENT","External","524.452184060142",2007,8.98453888232048
"3102","C1","assessment_care_management","BRENT","Total","5837.27435463766",2007,100
"3103","C1","assessment_care_management","BROMLEY","In House","10049.2130392213",2007,100
"3104","C1","assessment_care_management","BROMLEY","External","0",2007,0
"3105","C1","assessment_care_management","BROMLEY","Total","10049.2130392213",2007,100
"3106","C1","assessment_care_management","CROYDON","In House","8981.16827580738",2007,99.3562231759657
